# Flux, Flux Uncertainty, Sky Flux
6.230904247058824295e-14,5.402038198426354561e-13,2.136353639701912222e-16
1.844899903243049149e-14,2.173368341406493181e-13,8.837112555678897366e-17
4.208640719146474310e-14,4.436760121764819117e-13,1.744164566217426939e-16
3.949790527805020147e-14,3.720836701593426064e-13,1.477567296261870000e-16
2.330821232814407428e-14,3.762234524392836406e-13,1.560820506725696089e-16
1.444973292773638265e-14,1.404269301762150152e-13,5.576422380345914044e-17
2.066181186024432525e-14,1.611154090953077627e-13,6.098326268536220782e-17
3.844024498871519163e-15,5.355119113813030475e-14,2.211989034967010654e-17
9.526005992484400160e-15,1.247952867186918528e-13,5.031847497008787423e-17
7.178719949102374931e-15,1.245247650408807943e-13,5.179321773892731235e-17
6.292697350470475421e-15,9.473583613056915275e-14,3.869665798552381732e-17
1.223151356732548502e-15,1.182914375694982072e-13,4.992094337903811821e-17
6.642383365032547470e-15,7.125968952688063076e-14,2.907692715131038450e-17
7.166774140465124560e-15,1.188500816123506122e-13,5.041252724209996924e-17
7.909082033086707758e-15,1.301203251619672708e-13,5.244642030683414623e-17
5.763718082444613738e-15,9.289244868647092190e-14,3.805794594677450451e-17
6.584544985989429768e-15,8.320042705719412615e-14,3.267230890467010862e-17
8.826696894819620052e-15,7.408049070979817147e-14,2.902035399388682505e-17
6.528487937815876161e-15,6.311599058149956719e-14,2.450690340272109437e-17
8.149265728498936505e-15,7.670703473505498705e-14,3.010335639461299331e-17
5.203478297320029875e-15,5.216452147705032482e-14,2.095511602712383457e-17
6.895184042658332093e-15,6.221072886704353596e-14,2.493236016085707035e-17
1.575421739280332601e-15,6.316072840036211931e-14,2.712165172665864077e-17
2.843801804906544292e-15,7.064018041019885598e-14,2.953270961994010454e-17
5.708138991582816948e-15,5.778243268705315327e-14,2.279063942005604803e-17
8.808252201311473660e-16,6.299367831053764381e-14,2.737354519694570509e-17
4.031100970039600217e-15,6.173729689641695723e-14,2.531829017582383979e-17
3.155559603179381227e-15,5.147374572138025559e-14,2.089334149996622703e-17
2.173445189588371122e-15,5.543374165024413377e-14,2.337629940060315350e-17
4.230848341423893157e-15,5.672537157894616261e-14,2.300581405318962505e-17
3.566039161944671518e-15,5.733580408255983135e-14,2.313447998266585414e-17
2.382565686444496977e-15,4.460145345302835101e-14,1.828604322468828589e-17
2.698989397901377765e-15,5.217618596679218414e-14,2.183007440615976604e-17
2.112060605347027937e-15,4.185970619330151724e-14,1.681740795335037479e-17
5.006948469460049281e-15,5.109499331572477484e-14,2.043481558004071732e-17
1.326881157679429535e-15,4.085721625142288734e-14,1.688456265976378760e-17
4.062443721629199640e-15,4.747605361884480211e-14,1.926530848611467830e-17
2.081386075463670353e-15,4.965860766017256624e-14,2.091206589170783374e-17
1.268326191611956143e-15,4.380867796605481956e-14,1.866159322167155496e-17
2.661679018816819154e-15,4.747204842256463003e-14,1.964570149517876739e-17
4.766774928695003032e-15,4.028630086034684452e-14,1.516235884076015431e-17
7.095026562156595109e-16,3.268806517897503811e-14,1.328279745060647011e-17
3.130300472073607977e-15,4.698207728889977461e-14,1.882145204692434314e-17
