# Pixel positions of the trace in the spatial direction, Width of the trace
8.188235574684088647e+01,1.200440140303409731e+00
8.188011966726284641e+01,1.200440140303409731e+00
8.187788125471730893e+01,1.200440140303409731e+00
8.187564051411848709e+01,1.200440140303409731e+00
8.187339745038056549e+01,1.200440140303409731e+00
8.187115206841771453e+01,1.200440140303409731e+00
8.186890437314416147e+01,1.200440140303409731e+00
8.186665436947407670e+01,1.200440140303409731e+00
8.186440206232164485e+01,1.200440140303409731e+00
8.186214745660106473e+01,1.200440140303409731e+00
8.185989055722653518e+01,1.200440140303409731e+00
8.185763136911224080e+01,1.200440140303409731e+00
8.185536989717236622e+01,1.200440140303409731e+00
8.185310614632109605e+01,1.200440140303409731e+00
8.185084012147265753e+01,1.200440140303409731e+00
8.184857182754120686e+01,1.200440140303409731e+00
8.184630126944094286e+01,1.200440140303409731e+00
8.184402845208605015e+01,1.200440140303409731e+00
8.184175338039074177e+01,1.200440140303409731e+00
8.183947605926918811e+01,1.200440140303409731e+00
8.183719649363558801e+01,1.200440140303409731e+00
8.183491468840414029e+01,1.200440140303409731e+00
8.183263064848901536e+01,1.200440140303409731e+00
8.183034437880442624e+01,1.200440140303409731e+00
8.182805588426454335e+01,1.200440140303409731e+00
8.182576516978357972e+01,1.200440140303409731e+00
8.182347224027570576e+01,1.200440140303409731e+00
8.182117710065512028e+01,1.200440140303409731e+00
8.181887975583602213e+01,1.200440140303409731e+00
8.181658021073259590e+01,1.200440140303409731e+00
8.181427847025902622e+01,1.200440140303409731e+00
8.181197453932951191e+01,1.200440140303409731e+00
8.180966842285825180e+01,1.200440140303409731e+00
8.180736012575941629e+01,1.200440140303409731e+00
8.180504965294720421e+01,1.200440140303409731e+00
8.180273700933581438e+01,1.200440140303409731e+00
8.180042219983943141e+01,1.200440140303409731e+00
8.179810522937225414e+01,1.200440140303409731e+00
8.179578610284845297e+01,1.200440140303409731e+00
8.179346482518224093e+01,1.200440140303409731e+00
8.179114140128780264e+01,1.200440140303409731e+00
8.178881583607933692e+01,1.200440140303409731e+00
8.178648813447101418e+01,1.200440140303409731e+00
8.178415830137703324e+01,1.200440140303409731e+00
8.178182634171159293e+01,1.200440140303409731e+00
8.177949226038887787e+01,1.200440140303409731e+00
8.177715606232307266e+01,1.200440140303409731e+00
8.177481775242839035e+01,1.200440140303409731e+00
8.177247733561900134e+01,1.200440140303409731e+00
8.177013481680910445e+01,1.200440140303409731e+00
8.176779020091288430e+01,1.200440140303409731e+00
8.176544349284453972e+01,1.200440140303409731e+00
8.176309469751826953e+01,1.200440140303409731e+00
8.176074381984824413e+01,1.200440140303409731e+00
8.175839086474866235e+01,1.200440140303409731e+00
8.175603583713372302e+01,1.200440140303409731e+00
8.175367874191759654e+01,1.200440140303409731e+00
8.175131958401451016e+01,1.200440140303409731e+00
8.174895836833862006e+01,1.200440140303409731e+00
8.174659509980412508e+01,1.200440140303409731e+00
8.174422978332523826e+01,1.200440140303409731e+00
8.174186242381611578e+01,1.200440140303409731e+00
8.173949302619098489e+01,1.200440140303409731e+00
8.173712159536400179e+01,1.200440140303409731e+00
8.173474813624937951e+01,1.200440140303409731e+00
8.173237265376130267e+01,1.200440140303409731e+00
8.172999515281397009e+01,1.200440140303409731e+00
8.172761563832155218e+01,1.200440140303409731e+00
8.172523411519826197e+01,1.200440140303409731e+00
8.172285058835828409e+01,1.200440140303409731e+00
8.172046506271580313e+01,1.200440140303409731e+00
8.171807754318501793e+01,1.200440140303409731e+00
8.171568803468011311e+01,1.200440140303409731e+00
8.171329654211527327e+01,1.200440140303409731e+00
8.171090307040471146e+01,1.200440140303409731e+00
8.170850762446259807e+01,1.200440140303409731e+00
8.170611020920313194e+01,1.200440140303409731e+00
8.170371082954049768e+01,1.200440140303409731e+00
8.170130949038890833e+01,1.200440140303409731e+00
8.169890619666252007e+01,1.200440140303409731e+00
8.169650095327556016e+01,1.200440140303409731e+00
8.169409376514218479e+01,1.200440140303409731e+00
8.169168463717662121e+01,1.200440140303409731e+00
8.168927357429302560e+01,1.200440140303409731e+00
8.168686058140561101e+01,1.200440140303409731e+00
8.168444566342854785e+01,1.200440140303409731e+00
8.168202882527606334e+01,1.200440140303409731e+00
8.167961007186231370e+01,1.200440140303409731e+00
8.167718940810149775e+01,1.200440140303409731e+00
8.167476683890781430e+01,1.200440140303409731e+00
8.167234236919546220e+01,1.200440140303409731e+00
8.166991600387861183e+01,1.200440140303409731e+00
8.166748774787146203e+01,1.200440140303409731e+00
8.166505760608821163e+01,1.200440140303409731e+00
8.166262558344303102e+01,1.200440140303409731e+00
8.166019168485014745e+01,1.200440140303409731e+00
8.165775591522371712e+01,1.200440140303409731e+00
8.165531827947793886e+01,1.200440140303409731e+00
8.165287878252701148e+01,1.200440140303409731e+00
8.165043742928513382e+01,1.200440140303409731e+00
8.164799422466647627e+01,1.200440140303409731e+00
8.164554917358523767e+01,1.200440140303409731e+00
8.164310228095561683e+01,1.200440140303409731e+00
8.164065355169178417e+01,1.200440140303409731e+00
8.163820299070796693e+01,1.200440140303409731e+00
8.163575060291832131e+01,1.200440140303409731e+00
8.163329639323704612e+01,1.200440140303409731e+00
8.163084036657835441e+01,1.200440140303409731e+00
8.162838252785640236e+01,1.200440140303409731e+00
8.162592288198540302e+01,1.200440140303409731e+00
8.162346143387955522e+01,1.200440140303409731e+00
8.162099818845302934e+01,1.200440140303409731e+00
8.161853315062002423e+01,1.200440140303409731e+00
8.161606632529472449e+01,1.200440140303409731e+00
8.161359771739134317e+01,1.200440140303409731e+00
8.161112733182405066e+01,1.200440140303409731e+00
8.160865517350703158e+01,1.200440140303409731e+00
8.160618124735449896e+01,1.200440140303409731e+00
8.160370555828063743e+01,1.200440140303409731e+00
8.160122811119963160e+01,1.200440140303409731e+00
8.159874891102566608e+01,1.200440140303409731e+00
8.159626796267295390e+01,1.200440140303409731e+00
8.159378527105566548e+01,1.200440140303409731e+00
8.159130084108798542e+01,1.200440140303409731e+00
8.158881467768414097e+01,1.200440140303409731e+00
8.158632678575828834e+01,1.200440140303409731e+00
8.158383717022462633e+01,1.200440140303409731e+00
8.158134583599736800e+01,1.200440140303409731e+00
8.157885278799066953e+01,1.200440140303409731e+00
8.157635803111874395e+01,1.200440140303409731e+00
8.157386157029577589e+01,1.200440140303409731e+00
8.157136341043596417e+01,1.200440140303409731e+00
8.156886355645347919e+01,1.200440140303409731e+00
8.156636201326253399e+01,1.200440140303409731e+00
8.156385878577731319e+01,1.200440140303409731e+00
8.156135387891200139e+01,1.200440140303409731e+00
8.155884729758079743e+01,1.200440140303409731e+00
8.155633904669788592e+01,1.200440140303409731e+00
8.155382913117746568e+01,1.200440140303409731e+00
8.155131755593372134e+01,1.200440140303409731e+00
8.154880432588083750e+01,1.200440140303409731e+00
8.154628944593301298e+01,1.200440140303409731e+00
8.154377292100444663e+01,1.200440140303409731e+00
8.154125475600932305e+01,1.200440140303409731e+00
8.153873495586182685e+01,1.200440140303409731e+00
8.153621352547615686e+01,1.200440140303409731e+00
8.153369046976649770e+01,1.200440140303409731e+00
8.153116579364703398e+01,1.200440140303409731e+00
8.152863950203197874e+01,1.200440140303409731e+00
8.152611159983550237e+01,1.200440140303409731e+00
8.152358209197181793e+01,1.200440140303409731e+00
8.152105098335509581e+01,1.200440140303409731e+00
8.151851827889952062e+01,1.200440140303409731e+00
8.151598398351930541e+01,1.200440140303409731e+00
8.151344810212863479e+01,1.200440140303409731e+00
8.151091063964169336e+01,1.200440140303409731e+00
8.150837160097267997e+01,1.200440140303409731e+00
8.150583099103577922e+01,1.200440140303409731e+00
8.150328881474518994e+01,1.200440140303409731e+00
8.150074507701508253e+01,1.200440140303409731e+00
8.149819978275967003e+01,1.200440140303409731e+00
8.149565293689313705e+01,1.200440140303409731e+00
8.149310454432966822e+01,1.200440140303409731e+00
8.149055460998346234e+01,1.200440140303409731e+00
8.148800313876871826e+01,1.200440140303409731e+00
8.148545013559960637e+01,1.200440140303409731e+00
8.148289560539032550e+01,1.200440140303409731e+00
8.148033955305507448e+01,1.200440140303409731e+00
8.147778198350803791e+01,1.200440140303409731e+00
8.147522290166340042e+01,1.200440140303409731e+00
8.147266231243536083e+01,1.200440140303409731e+00
8.147010022073811797e+01,1.200440140303409731e+00
8.146753663148585645e+01,1.200440140303409731e+00
8.146497154959274667e+01,1.200440140303409731e+00
8.146240497997301588e+01,1.200440140303409731e+00
8.145983692754083449e+01,1.200440140303409731e+00
8.145726739721038712e+01,1.200440140303409731e+00
8.145469639389587257e+01,1.200440140303409731e+00
8.145212392251148970e+01,1.200440140303409731e+00
8.144954998797142309e+01,1.200440140303409731e+00
8.144697459518985738e+01,1.200440140303409731e+00
8.144439774908100560e+01,1.200440140303409731e+00
8.144181945455902394e+01,1.200440140303409731e+00
8.143923971653812544e+01,1.200440140303409731e+00
8.143665853993249470e+01,1.200440140303409731e+00
8.143407592965633057e+01,1.200440140303409731e+00
8.143149189062381765e+01,1.200440140303409731e+00
8.142890642774915477e+01,1.200440140303409731e+00
8.142631954594652655e+01,1.200440140303409731e+00
8.142373125013011759e+01,1.200440140303409731e+00
8.142114154521412672e+01,1.200440140303409731e+00
8.141855043611273857e+01,1.200440140303409731e+00
8.141595792774015194e+01,1.200440140303409731e+00
8.141336402501055147e+01,1.200440140303409731e+00
8.141076873283813597e+01,1.200440140303409731e+00
8.140817205613709007e+01,1.200440140303409731e+00
8.140557399982159836e+01,1.200440140303409731e+00
8.140297456880587390e+01,1.200440140303409731e+00
8.140037376800408708e+01,1.200440140303409731e+00
8.139777160233042252e+01,1.200440140303409731e+00
8.139516807669910747e+01,1.200440140303409731e+00
8.139256319602429812e+01,1.200440140303409731e+00
8.138995696522019330e+01,1.200440140303409731e+00
8.138734938920099182e+01,1.200440140303409731e+00
8.138474047288087831e+01,1.200440140303409731e+00
8.138213022117403739e+01,1.200440140303409731e+00
8.137951863899468208e+01,1.200440140303409731e+00
8.137690573125698279e+01,1.200440140303409731e+00
8.137429150287513835e+01,1.200440140303409731e+00
8.137167595876333337e+01,1.200440140303409731e+00
8.136905910383576668e+01,1.200440140303409731e+00
8.136644094300662289e+01,1.200440140303409731e+00
8.136382148119011504e+01,1.200440140303409731e+00
8.136120072330039932e+01,1.200440140303409731e+00
8.135857867425167456e+01,1.200440140303409731e+00
8.135595533895815379e+01,1.200440140303409731e+00
8.135333072233402163e+01,1.200440140303409731e+00
8.135070482929344848e+01,1.200440140303409731e+00
8.134807766475063318e+01,1.200440140303409731e+00
8.134544923361978874e+01,1.200440140303409731e+00
8.134281954081508559e+01,1.200440140303409731e+00
8.134018859125070833e+01,1.200440140303409731e+00
8.133755638984087000e+01,1.200440140303409731e+00
8.133492294149974100e+01,1.200440140303409731e+00
8.133228825114152016e+01,1.200440140303409731e+00
8.132965232368040631e+01,1.200440140303409731e+00
8.132701516403058406e+01,1.200440140303409731e+00
8.132437677710623802e+01,1.200440140303409731e+00
8.132173716782156703e+01,1.200440140303409731e+00
8.131909634109075569e+01,1.200440140303409731e+00
8.131645430182800283e+01,1.200440140303409731e+00
8.131381105494749306e+01,1.200440140303409731e+00
8.131116660536342522e+01,1.200440140303409731e+00
8.130852095798998391e+01,1.200440140303409731e+00
8.130587411774135376e+01,1.200440140303409731e+00
8.130322608953173358e+01,1.200440140303409731e+00
8.130057687827532220e+01,1.200440140303409731e+00
8.129792648888630424e+01,1.200440140303409731e+00
8.129527492627886431e+01,1.200440140303409731e+00
8.129262219536718703e+01,1.200440140303409731e+00
8.128996830106548543e+01,1.200440140303409731e+00
8.128731324828794413e+01,1.200440140303409731e+00
8.128465704194873354e+01,1.200440140303409731e+00
8.128199968696208089e+01,1.200440140303409731e+00
8.127934118824214238e+01,1.200440140303409731e+00
8.127668155070311684e+01,1.200440140303409731e+00
8.127402077925921731e+01,1.200440140303409731e+00
8.127135887882461418e+01,1.200440140303409731e+00
8.126869585431349208e+01,1.200440140303409731e+00
8.126603171064006403e+01,1.200440140303409731e+00
8.126336645271851467e+01,1.200440140303409731e+00
8.126070008546301437e+01,1.200440140303409731e+00
8.125803261378777620e+01,1.200440140303409731e+00
8.125536404260698475e+01,1.200440140303409731e+00
8.125269437683483886e+01,1.200440140303409731e+00
8.125002362138552314e+01,1.200440140303409731e+00
8.124735178117320800e+01,1.200440140303409731e+00
8.124467886111212067e+01,1.200440140303409731e+00
8.124200486611643157e+01,1.200440140303409731e+00
8.123932980110033952e+01,1.200440140303409731e+00
8.123665367097801493e+01,1.200440140303409731e+00
8.123397648066368504e+01,1.200440140303409731e+00
8.123129823507150604e+01,1.200440140303409731e+00
8.122861893911569098e+01,1.200440140303409731e+00
8.122593859771041025e+01,1.200440140303409731e+00
8.122325721576989110e+01,1.200440140303409731e+00
8.122057479820827552e+01,1.200440140303409731e+00
8.121789134993980497e+01,1.200440140303409731e+00
8.121520687587863563e+01,1.200440140303409731e+00
8.121252138093896633e+01,1.200440140303409731e+00
8.120983487003498169e+01,1.200440140303409731e+00
8.120714734808089474e+01,1.200440140303409731e+00
8.120445881999087590e+01,1.200440140303409731e+00
8.120176929067912397e+01,1.200440140303409731e+00
8.119907876505983779e+01,1.200440140303409731e+00
8.119638724804718777e+01,1.200440140303409731e+00
8.119369474455538693e+01,1.200440140303409731e+00
8.119100125949860569e+01,1.200440140303409731e+00
8.118830679779104287e+01,1.200440140303409731e+00
8.118561136434689729e+01,1.200440140303409731e+00
8.118291496408036778e+01,1.200440140303409731e+00
8.118021760190561054e+01,1.200440140303409731e+00
8.117751928273685280e+01,1.200440140303409731e+00
8.117482001148826498e+01,1.200440140303409731e+00
8.117211979307404590e+01,1.200440140303409731e+00
8.116941863240838018e+01,1.200440140303409731e+00
8.116671653440546663e+01,1.200440140303409731e+00
8.116401350397948988e+01,1.200440140303409731e+00
8.116130954604464876e+01,1.200440140303409731e+00
8.115860466551512786e+01,1.200440140303409731e+00
8.115589886730512603e+01,1.200440140303409731e+00
8.115319215632881367e+01,1.200440140303409731e+00
8.115048453750040380e+01,1.200440140303409731e+00
8.114777601573406685e+01,1.200440140303409731e+00
8.114506659594401583e+01,1.200440140303409731e+00
8.114235628304443537e+01,1.200440140303409731e+00
8.113964508194951009e+01,1.200440140303409731e+00
8.113693299757343880e+01,1.200440140303409731e+00
8.113422003483040612e+01,1.200440140303409731e+00
8.113150619863459667e+01,1.200440140303409731e+00
8.112879149390020928e+01,1.200440140303409731e+00
8.112607592554144276e+01,1.200440140303409731e+00
8.112335949847248173e+01,1.200440140303409731e+00
8.112064221760751082e+01,1.200440140303409731e+00
8.111792408786071462e+01,1.200440140303409731e+00
8.111520511414630619e+01,1.200440140303409731e+00
8.111248530137847013e+01,1.200440140303409731e+00
8.110976465447139105e+01,1.200440140303409731e+00
8.110704317833925359e+01,1.200440140303409731e+00
8.110432087789627076e+01,1.200440140303409731e+00
8.110159775805659876e+01,1.200440140303409731e+00
8.109887382373446485e+01,1.200440140303409731e+00
8.109614907984403942e+01,1.200440140303409731e+00
8.109342353129952130e+01,1.200440140303409731e+00
8.109069718301509511e+01,1.200440140303409731e+00
8.108797003990495966e+01,1.200440140303409731e+00
8.108524210688329958e+01,1.200440140303409731e+00
8.108251338886431370e+01,1.200440140303409731e+00
8.107978389076218662e+01,1.200440140303409731e+00
8.107705361749110295e+01,1.200440140303409731e+00
8.107432257396526154e+01,1.200440140303409731e+00
8.107159076509884699e+01,1.200440140303409731e+00
8.106885819580605812e+01,1.200440140303409731e+00
8.106612487100109377e+01,1.200440140303409731e+00
8.106339079559812433e+01,1.200440140303409731e+00
8.106065597451136284e+01,1.200440140303409731e+00
8.105792041265497971e+01,1.200440140303409731e+00
8.105518411494317377e+01,1.200440140303409731e+00
8.105244708629012962e+01,1.200440140303409731e+00
8.104970933161006030e+01,1.200440140303409731e+00
8.104697085581713623e+01,1.200440140303409731e+00
8.104423166382554200e+01,1.200440140303409731e+00
8.104149176054950487e+01,1.200440140303409731e+00
8.103875115090316683e+01,1.200440140303409731e+00
8.103600983980075512e+01,1.200440140303409731e+00
8.103326783215645435e+01,1.200440140303409731e+00
8.103052513288444914e+01,1.200440140303409731e+00
8.102778174689892410e+01,1.200440140303409731e+00
8.102503767911407806e+01,1.200440140303409731e+00
8.102229293444410985e+01,1.200440140303409731e+00
8.101954751780318986e+01,1.200440140303409731e+00
8.101680143410553114e+01,1.200440140303409731e+00
8.101405468826530409e+01,1.200440140303409731e+00
8.101130728519672175e+01,1.200440140303409731e+00
8.100855922981395452e+01,1.200440140303409731e+00
8.100581052703121543e+01,1.200440140303409731e+00
8.100306118176267489e+01,1.200440140303409731e+00
8.100031119892253173e+01,1.200440140303409731e+00
8.099756058342497056e+01,1.200440140303409731e+00
8.099480934018420442e+01,1.200440140303409731e+00
8.099205747411438949e+01,1.200440140303409731e+00
8.098930499012975304e+01,1.200440140303409731e+00
8.098655189314445124e+01,1.200440140303409731e+00
8.098379818807271135e+01,1.200440140303409731e+00
8.098104387982868957e+01,1.200440140303409731e+00
8.097828897332659892e+01,1.200440140303409731e+00
8.097553347348062402e+01,1.200440140303409731e+00
8.097277738520494950e+01,1.200440140303409731e+00
8.097002071341378837e+01,1.200440140303409731e+00
8.096726346302131105e+01,1.200440140303409731e+00
8.096450563894170216e+01,1.200440140303409731e+00
8.096174724608917472e+01,1.200440140303409731e+00
8.095898828937789915e+01,1.200440140303409731e+00
8.095622877372208848e+01,1.200440140303409731e+00
8.095346870403591311e+01,1.200440140303409731e+00
8.095070808523357186e+01,1.200440140303409731e+00
8.094794692222926358e+01,1.200440140303409731e+00
8.094518521993715865e+01,1.200440140303409731e+00
8.094242298327147012e+01,1.200440140303409731e+00
8.093966021714638259e+01,1.200440140303409731e+00
8.093689692647608069e+01,1.200440140303409731e+00
8.093413311617476324e+01,1.200440140303409731e+00
8.093136879115660065e+01,1.200440140303409731e+00
8.092860395633582016e+01,1.200440140303409731e+00
8.092583861662657796e+01,1.200440140303409731e+00
8.092307277694308709e+01,1.200440140303409731e+00
8.092030644219953217e+01,1.200440140303409731e+00
8.091753961731011202e+01,1.200440140303409731e+00
8.091477230718899705e+01,1.200440140303409731e+00
8.091200451675038607e+01,1.200440140303409731e+00
8.090923625090849214e+01,1.200440140303409731e+00
8.090646751457747143e+01,1.200440140303409731e+00
8.090369831267153700e+01,1.200440140303409731e+00
8.090092865010487344e+01,1.200440140303409731e+00
8.089815853179166538e+01,1.200440140303409731e+00
8.089538796264612586e+01,1.200440140303409731e+00
8.089261694758242527e+01,1.200440140303409731e+00
8.088984549151476244e+01,1.200440140303409731e+00
8.088707359935732200e+01,1.200440140303409731e+00
8.088430127602428854e+01,1.200440140303409731e+00
8.088152852642987511e+01,1.200440140303409731e+00
8.087875535548826633e+01,1.200440140303409731e+00
8.087598176811364681e+01,1.200440140303409731e+00
8.087320776922020116e+01,1.200440140303409731e+00
8.087043336372212821e+01,1.200440140303409731e+00
8.086765855653362678e+01,1.200440140303409731e+00
