# Resampled Flux, Resampled Flux Uncertainty, Resampled Sky Flux, Resampled Sensitivity Curve
1.000534153464592127e-13,1.297297658931550309e-12,4.939426505755746629e-11
4.042318885790231457e-14,1.012367014308076817e-12,4.495724771928758036e-11
5.361895517245045437e-14,9.583285838803832609e-13,4.114779528873828345e-11
4.151669318937793581e-14,8.152109013500311899e-13,3.767499402674743914e-11
4.817278872305016640e-14,8.495555430615404835e-13,3.445895453397987888e-11
7.462731414666977538e-14,9.580732295771148803e-13,3.146952503320895520e-11
7.975262965760836075e-14,8.093804039842187767e-13,2.874412195654952443e-11
6.014187604682188580e-14,6.230740912582383924e-13,2.620630638175721294e-11
6.385683246746012296e-14,5.706080647800773359e-13,2.371849625943952284e-11
6.711309740400478330e-14,5.168866706880530018e-13,2.174970245058909508e-11
7.345331963809613850e-14,4.518230075484740933e-13,1.994862729587732097e-11
7.773425026354728865e-14,4.224763713732732147e-13,1.833335424764456651e-11
7.829270963070336711e-14,3.831552500949447131e-13,1.689135674850288930e-11
8.364421724782942741e-14,3.150117287881115551e-13,1.559157720433090816e-11
1.104502076839817906e-13,3.199412698008575135e-13,1.440718449147161459e-11
1.073353451069007362e-13,2.798902972423004549e-13,1.327585223377523186e-11
1.199355016822761416e-13,2.665401109913922070e-13,1.232860905533944537e-11
1.385953650787035598e-13,2.393873909037829502e-13,1.154396137026098978e-11
1.640874521884411391e-13,2.248389819846362694e-13,1.084538014384598351e-11
1.936420771877104437e-13,2.188571303439037603e-13,1.021740010026478152e-11
2.261534283005535961e-13,2.118134350593358221e-13,9.656102906935330733e-12
2.525464305593452638e-13,1.980854790623939291e-13,9.161667686269567986e-12
2.479603576729774813e-13,1.808860359352450528e-13,8.722990399691405895e-12
2.623545967468906711e-13,1.745596652540732849e-13,8.277863559592303502e-12
2.688391624174116550e-13,1.667192389822387019e-13,7.893933988104096654e-12
2.778653742934046526e-13,1.563445749689274720e-13,7.572404140285049157e-12
2.664998754853004171e-13,1.496028908804811908e-13,7.262213672720722514e-12
2.553197963206016324e-13,1.457313414020896288e-13,6.969937782212533510e-12
2.436803080034947147e-13,1.382996550513498913e-13,6.709855112070086864e-12
2.276087356871493789e-13,1.276687775519048477e-13,6.477772883017633291e-12
2.236054983500087571e-13,1.257751908064677913e-13,6.248191170839018711e-12
2.155752473499252983e-13,1.208007817544854819e-13,6.044518383619507990e-12
1.995353557748660437e-13,1.162766901858921446e-13,5.852448987151321551e-12
1.971553354010468908e-13,1.112609203708834301e-13,5.692034977375027365e-12
1.985285319714993769e-13,1.119766679770873142e-13,5.544146478028920070e-12
1.957134599021555389e-13,1.101742500341664279e-13,5.418886063154481916e-12
1.924640046646281928e-13,1.060843895085394976e-13,5.306338242618110952e-12
1.904832105985211405e-13,1.022998613846647932e-13,5.199567210453882153e-12
1.894144718686423408e-13,1.007486768635577010e-13,5.099900974005585789e-12
1.939070183420407715e-13,1.025709856471754704e-13,5.007172407155888721e-12
1.942662970008862184e-13,1.005116442852339403e-13,4.921575564924119408e-12
1.970218720194925321e-13,9.815938457651918155e-14,4.836008017048272160e-12
1.859090430128014473e-13,9.367903879773761717e-14,4.776674550205797410e-12
1.815006732607887899e-13,9.076143002797617983e-14,4.709629987247216341e-12
1.865239255794146653e-13,9.094230331536005627e-14,4.639023651582760670e-12
1.863448147963102470e-13,8.901681216381344373e-14,4.575831101778285776e-12
1.842614094042875354e-13,8.653901081941318953e-14,4.515370482451104670e-12
1.886732592697810571e-13,8.632129552794791750e-14,4.447873222396808443e-12
1.928682080231126245e-13,8.535537658734987187e-14,4.375985727648870391e-12
1.967203181246715519e-13,8.617270898490132707e-14,4.306106236945498956e-12
1.873887895971427464e-13,8.249085256402677054e-14,4.228641756759249672e-12
1.897456939970364372e-13,8.293251492135698098e-14,4.149427834485237248e-12
1.782057972296619191e-13,7.994331406011433851e-14,4.071072391786231935e-12
1.850029184215728330e-13,7.820858657134935218e-14,3.985231306072840895e-12
1.925926016485947672e-13,7.541490138883581185e-14,3.896596506206906212e-12
1.969192719278545054e-13,7.355914013316788196e-14,3.802514166354021176e-12
2.028713307683721789e-13,7.257650511050572743e-14,3.705511923614187253e-12
2.091396943554336350e-13,7.109305112565751753e-14,3.608453226116063628e-12
2.103224313653809381e-13,6.947107622979153550e-14,3.508889991828308988e-12
2.161553444642253466e-13,6.727527620799414285e-14,3.410948863247904025e-12
2.202956468554054693e-13,6.551517449012853774e-14,3.317173053506515789e-12
2.157179483053006860e-13,6.332511176155730265e-14,3.219538770000011399e-12
2.173927103997595677e-13,6.119692099471604506e-14,3.136267367148928331e-12
2.208456721911774084e-13,6.051821499622056426e-14,3.054409621285897146e-12
2.186429904366161537e-13,5.876574300198947064e-14,2.980298230394997889e-12
2.151526107797290455e-13,5.678606532159073983e-14,2.907553025346541213e-12
2.184661317533521157e-13,5.601660781487961677e-14,2.834982326322704039e-12
2.238995216680152797e-13,5.551403390658162215e-14,2.764184879779637824e-12
2.216486819216434102e-13,5.370456386212140122e-14,2.698097248018487239e-12
2.159421698548353180e-13,5.151868079348296945e-14,2.637865318370533995e-12
2.207324440269122978e-13,5.108610203378420640e-14,2.577292490289749050e-12
2.192200052811015002e-13,5.004693331428838385e-14,2.518904885061231735e-12
2.163641424191622370e-13,4.929617908171966830e-14,2.460496247431218601e-12
2.082131327585334518e-13,4.716125766830292700e-14,2.410107110152334664e-12
2.175619817460634209e-13,4.682604817694057893e-14,2.354843670421108793e-12
2.176705320584796605e-13,4.626578056023678811e-14,2.305400632758405057e-12
2.115829184865711838e-13,4.512852941144942521e-14,2.259185490167383239e-12
2.103111557391704077e-13,4.404548774580618089e-14,2.214258222603005960e-12
2.121386824832687520e-13,4.330662190541525843e-14,2.169812186564265332e-12
2.132324157143689763e-13,4.252579040258936043e-14,2.127292340033299244e-12
2.159224955030096859e-13,4.179975196164149619e-14,2.087510284422146185e-12
2.194037042175688915e-13,4.140014011115512019e-14,2.049948230867991750e-12
2.149796837125380412e-13,4.058666924572740846e-14,2.015284613230793178e-12
2.074261553742568155e-13,3.943648125544073697e-14,1.982645933724455986e-12
2.094101215431991791e-13,3.858294219981957031e-14,1.949543499302276982e-12
2.096030331377149833e-13,3.851320208443470065e-14,1.916759422250679921e-12
2.046202916843135556e-13,3.723078363465422454e-14,1.886382588436280974e-12
2.075271611481074108e-13,3.690795659698294716e-14,1.860352162216795129e-12
2.092396528955498236e-13,3.679399504970965385e-14,1.832741771675552574e-12
2.074297905099620030e-13,3.619182797178727385e-14,1.809408395057866801e-12
2.064470006903511398e-13,3.555461552728687809e-14,1.786045103127616593e-12
2.086019827112000596e-13,3.540015882420526519e-14,1.761362002515616411e-12
2.133241325853336628e-13,3.529365215417821196e-14,1.736987580923838474e-12
2.130488748196628052e-13,3.481937650671383624e-14,1.715202474099235873e-12
2.089860693751030280e-13,3.429764306205567800e-14,1.695845533518764704e-12
2.069863426925086762e-13,3.383038267574956696e-14,1.677919424970727232e-12
2.055007715666543903e-13,3.328572078938615725e-14,1.660145448528674041e-12
2.127776817736032350e-13,3.349551711881514526e-14,1.638357752310572543e-12
2.133476714811405703e-13,3.316510128637233381e-14,1.620432276367603489e-12
2.094905443497052977e-13,3.254235747599081737e-14,1.603543800719952099e-12
2.066978930661726185e-13,3.209455824558924847e-14,1.587829878589429340e-12
2.101422098562905908e-13,3.207492585045995393e-14,1.568470534910924266e-12
2.134808988302632462e-13,3.193054388610922211e-14,1.552866782373348012e-12
2.123428709096425605e-13,3.144931574235920646e-14,1.536892579203341910e-12
2.080027317042065038e-13,3.063839902020414815e-14,1.524291204959362217e-12
2.107668461185605883e-13,3.063851815992130745e-14,1.507475699042760681e-12
2.101806821490518828e-13,3.023129986014639091e-14,1.493720657248079233e-12
2.109330965139796988e-13,3.026356692932595483e-14,1.477387871329697450e-12
2.129571409751852499e-13,3.017572003800191431e-14,1.460525942710959690e-12
2.134567089058789347e-13,2.976361975597510771e-14,1.446745038735894504e-12
2.126487327608900015e-13,2.938825977847721057e-14,1.433620950096269452e-12
2.115160294009208399e-13,2.918277415760059509e-14,1.419462544531965929e-12
2.075279891320209616e-13,2.889701594528252134e-14,1.406221553929005245e-12
1.970394655474373086e-13,2.829478456722002913e-14,1.393646648586790710e-12
1.850121387839479477e-13,2.804982289035691831e-14,1.379700040054853233e-12
1.823216788690393018e-13,2.791787702611951877e-14,1.367101253450776196e-12
1.955496042946404118e-13,2.770826192059369353e-14,1.355796438831351338e-12
2.100990293206585792e-13,2.797095832143687616e-14,1.341508148894271515e-12
2.134832074958949535e-13,2.752385678796683458e-14,1.328858715520914002e-12
2.177366769648299307e-13,2.729178357898366677e-14,1.316827485130489152e-12
2.183889538336024673e-13,2.736822606067639943e-14,1.301160603821086951e-12
2.202443357201238441e-13,2.708580964856573402e-14,1.290145406405028797e-12
2.147064976287509386e-13,2.676633332350198372e-14,1.278424655375622010e-12
2.167792450467279443e-13,2.669789676670550623e-14,1.266114508859712949e-12
2.138924582551585968e-13,2.637159637766013312e-14,1.254523234050034886e-12
2.105154290224371271e-13,2.598636447628470462e-14,1.242968297500122997e-12
2.106946876355604214e-13,2.586947639826022161e-14,1.229624127853918237e-12
2.101791714907955280e-13,2.560402418554288452e-14,1.217240676415345769e-12
2.138127421084886434e-13,2.548273728901298364e-14,1.203518203980097330e-12
2.164270729942473823e-13,2.528215139713777102e-14,1.191803452117420207e-12
2.148982187740304246e-13,2.495995143779487599e-14,1.180734448145554066e-12
2.129113249388484932e-13,2.468503862818303435e-14,1.167733374616672309e-12
2.084466334307601650e-13,2.432807219013133007e-14,1.155035730436248606e-12
2.038144524271209729e-13,2.399972360342940984e-14,1.141921196542811687e-12
2.027315487090732004e-13,2.379817236187021989e-14,1.128330960552716318e-12
2.001897287516026909e-13,2.358951623567856855e-14,1.115224535135404620e-12
1.972076666262701128e-13,2.337960581896852221e-14,1.100850535346559278e-12
1.986350223898460220e-13,2.304617746188795612e-14,1.089397921971604330e-12
2.037667058227849840e-13,2.298220348262962480e-14,1.076794019291893165e-12
2.052408834466169621e-13,2.289851854734539061e-14,1.062379257041582299e-12
2.092668287395952078e-13,2.263713164676526560e-14,1.052844620511623312e-12
2.102278313131231491e-13,2.232902748440379030e-14,1.039579606966260129e-12
2.154305010932001939e-13,2.243602998749736742e-14,1.025167206038279695e-12
2.126909061412781990e-13,2.187845981105125356e-14,1.015406434532927150e-12
2.054252323757359529e-13,2.163379924121271819e-14,1.002087608709589902e-12
1.998698230313460996e-13,2.119681214657338880e-14,9.923323429300580391e-13
1.956781266968503168e-13,2.108356952064910437e-14,9.783948501010014660e-13
2.040192339649727049e-13,2.094800432130327198e-14,9.685619407719680170e-13
2.151105883811485335e-13,2.103471239565382147e-14,9.540839582519610287e-13
2.169943077749681490e-13,2.081090350645637840e-14,9.427385091127291466e-13
2.176008924440306111e-13,2.068082356787392679e-14,9.300041155943318429e-13
2.169354949195376438e-13,2.044595815587675911e-14,9.182844519388705067e-13
2.170656084168958340e-13,2.027246493686500323e-14,9.050623642377303007e-13
2.167647691951774617e-13,2.000598247173800304e-14,8.937036655964024056e-13
2.152769055934028956e-13,1.980913122042600527e-14,8.811393830704352682e-13
2.153379158718815077e-13,1.957557153505797814e-14,8.690669944317761882e-13
2.147554135515743191e-13,1.929867502724464529e-14,8.580403608587422512e-13
2.162780402274351247e-13,1.921743650072564788e-14,8.446772929623507290e-13
