# Count, Count Uncertainty, Sky Count
3.181504578704579811e-01,9.619157219284056870e-01,1.119843672776611129e+03,9.204628581310264508e+02,9.204228353683744217e+02,9.203828126057222789e+02,9.203427898430704772e+02,9.203027670804184481e+02,9.202627443177664190e+02,9.202227215551143900e+02,9.201826987924623609e+02,9.201426760298220415e+02,9.201026532759059364e+02,9.200626330544483835e+02,9.200228913413395730e+02,9.199946189799953800e+02,9.201373869308453095e+02,9.211059324373527488e+02,9.226984780985445695e+02,9.223723905456366765e+02,9.206572016134538217e+02,9.198569351802393612e+02,9.197081426095351162e+02,9.196625117975128205e+02,9.196223809070608013e+02,9.195823573548783543e+02,9.195423345900329650e+02,9.195023118273786622e+02,9.194622890647264057e+02,9.194222663020746040e+02,9.193822435394225749e+02,9.193422207767706595e+02,9.193021980141186305e+02,9.192621752514666014e+02
3.894547843107864366e-02,9.615878556165148305e-01,1.121735470284833355e+03,9.214849912467253716e+02,9.214795272688664909e+02,9.214740632910074964e+02,9.214685993131486157e+02,9.214631353352898486e+02,9.214576713574309679e+02,9.214522073795719734e+02,9.214467434017130927e+02,9.214412794238558035e+02,9.214358154470710360e+02,9.214303517814432780e+02,9.214249223116036092e+02,9.214209000694470433e+02,9.214378477968433572e+02,9.215559467552513979e+02,9.217502809516223579e+02,9.217095743925310671e+02,9.214990623044081985e+02,9.214006289923901249e+02,9.213818737523453137e+02,9.213757249802674778e+02,9.213702478082311700e+02,9.213647837340972728e+02,9.213593197559714554e+02,9.213538557781121199e+02,9.213483918002532391e+02,9.213429278223943584e+02,9.213374638445355913e+02,9.213319998666765969e+02,9.213265358888177161e+02,9.213210719109588354e+02
2.691420277405203176e-01,9.621375678082867422e-01,1.120809574169596544e+03,9.201426743005696380e+02,9.201760202552021610e+02,9.202093662098346840e+02,9.202427121644670933e+02,9.202760581190996163e+02,9.203094040737321393e+02,9.203427500283646623e+02,9.203760959829969579e+02,9.204094419376393716e+02,9.204427878997274775e+02,9.204761360201724756e+02,9.205097211752445219e+02,9.205530538351375753e+02,9.207415306131010766e+02,9.216294949576384852e+02,9.230432593210579171e+02,9.228314940074008064e+02,9.214478944435105632e+02,9.208394034896145968e+02,9.207810596681346169e+02,9.208096849489945726e+02,9.208429400124427957e+02,9.208762853043244831e+02,9.209096312571183489e+02,9.209429772117488255e+02,9.209763231663815759e+02,9.210096691210138715e+02,9.210430150756463945e+02,9.210763610302788038e+02,9.211097069849113268e+02,9.211430529395436224e+02
2.243408126293481951e-05,9.614880225413441339e-01,1.121866448553029613e+03,9.212419315586448647e+02,9.212596264537652360e+02,9.212773213488856072e+02,9.212950162440059785e+02,9.213127111391263497e+02,9.213304060342469484e+02,9.213481009293670922e+02,9.213657958244875772e+02,9.213834907196079484e+02,9.214011856147288881e+02,9.214188805100308173e+02,9.214365754251501812e+02,9.214542711546521332e+02,9.214719790014501086e+02,9.214897451916642694e+02,9.215075551221491423e+02,9.215252294558339372e+02,9.215428062502907096e+02,9.215604477000498491e+02,9.215781349660452406e+02,9.215958294686599857e+02,9.216135243562285950e+02,9.216312192512940555e+02,9.216489141464143131e+02,9.216666090415346844e+02,9.216843039366550556e+02,9.217019988317756543e+02,9.217196937268960255e+02,9.217373886220163968e+02,9.217550835171367680e+02,9.217727784122571393e+02
6.684970736421130821e-02,9.614536106291129425e-01,1.121158205279531785e+03,9.212181625801332530e+02,9.211991742764678293e+02,9.211801859728022919e+02,9.211611976691368682e+02,9.211422093654714445e+02,9.211232210618059071e+02,9.211042327581404834e+02,9.210852444544750597e+02,9.210662561508119097e+02,9.210472678490151566e+02,9.210282800873461611e+02,9.210093515600224237e+02,9.209928554131574856e+02,9.210125234595827806e+02,9.212061593289818120e+02,9.215298721970009410e+02,9.214492243346594478e+02,9.210783390733097349e+02,9.209002552710164764e+02,9.208585740749726938e+02,9.208384191018459433e+02,9.208194083669444581e+02,9.208004198999460641e+02,9.207814315958282805e+02,9.207624432921621747e+02,9.207434549884968646e+02,9.207244666848312136e+02,9.207054783811659036e+02,9.206864900775004799e+02,9.206675017738349425e+02,9.206485134701695188e+02
1.787855927188108651e-01,9.621340039529264754e-01,1.121660840402972099e+03,9.205475521919048560e+02,9.206000831196644185e+02,9.206526140474239810e+02,9.207051449751835435e+02,9.207576759029429923e+02,9.208102068307026684e+02,9.208627377584621172e+02,9.209152686862217934e+02,9.209677996139880634e+02,9.210203305467670134e+02,9.210728629295418841e+02,9.211255542166135228e+02,9.211847659886914244e+02,9.213408492368754423e+02,9.219625062120908296e+02,9.229313433676828708e+02,9.228179226855554589e+02,9.219293879569239607e+02,9.215568634579515219e+02,9.215488123945817733e+02,9.215982309811344066e+02,9.216507021111721087e+02,9.217032326038212204e+02,9.217557635303761572e+02,9.218082944581344691e+02,9.218608253858939179e+02,9.219133563136535940e+02,9.219658872414130428e+02,9.220184181691727190e+02,9.220709490969322815e+02,9.221234800246917303e+02
1.937059706874978138e-01,9.618232437737491702e-01,1.120795143701885308e+03,9.201570409140636002e+02,9.201886505848169691e+02,9.202202602555704516e+02,9.202518699263240478e+02,9.202834795970775303e+02,9.203150892678310129e+02,9.203466989385846091e+02,9.203783086093380916e+02,9.204099182800988501e+02,9.204415279563150989e+02,9.204731392094892044e+02,9.205049231577517048e+02,9.205437883473920238e+02,9.206877753603500878e+02,9.213365238871783731e+02,9.223606604631421533e+02,9.222113310391607683e+02,9.212234075759221241e+02,9.207949632510141100e+02,9.207610532720476613e+02,9.207892993785177396e+02,9.208208444707532863e+02,9.208524536719413618e+02,9.208840633413958585e+02,9.209156730121480905e+02,9.209472826829018004e+02,9.209788923536552829e+02,9.210105020244087655e+02,9.210421116951623617e+02,9.210737213659157305e+02,9.211053310366692131e+02
8.316875407848414725e-02,9.617495724258557921e-01,1.121694002390057904e+03,9.214915048102346873e+02,9.214833719607205467e+02,9.214752391112064061e+02,9.214671062616922654e+02,9.214589734121778974e+02,9.214508405626637568e+02,9.214427077131496162e+02,9.214345748636354756e+02,9.214264420141242908e+02,9.214183091669660826e+02,9.214101769994590541e+02,9.214021192084650238e+02,9.213971089558917811e+02,9.214373049941123099e+02,9.216943670109918685e+02,9.221122735236479002e+02,9.220259630515258777e+02,9.215801176900055225e+02,9.213746622506120048e+02,9.213384490124115018e+02,9.213288756584345265e+02,9.213207151718060004e+02,9.213125821214784992e+02,9.213044492714091120e+02,9.212963164218942893e+02,9.212881835723801487e+02,9.212800507228660081e+02,9.212719178733518675e+02,9.212637850238376132e+02,9.212556521743233588e+02,9.212475193248092182e+02
3.088613708710474456e-02,9.614579545013614004e-01,1.121529417046463777e+03,9.222483686756697807e+02,9.221812781554071989e+02,9.221141876351446172e+02,9.220470971148820354e+02,9.219800065946194536e+02,9.219129160743568718e+02,9.218458255540942901e+02,9.217787350338317083e+02,9.217116445135702634e+02,9.216445539941865945e+02,9.215774637281665491e+02,9.215104011687105867e+02,9.214444730421789700e+02,9.213953597825344559e+02,9.214268369742309233e+02,9.215179231484338516e+02,9.214216172720721261e+02,9.211919859788191616e+02,9.210516924191886119e+02,9.209741926897644362e+02,9.209065685749599197e+02,9.208394678246404510e+02,9.207723772300984137e+02,9.207052867096306272e+02,9.206381961893677044e+02,9.205711056691051226e+02,9.205040151488425408e+02,9.204369246285799591e+02,9.203698341083173773e+02,9.203027435880547955e+02,9.202356530677922137e+02
1.772443399948391007e-01,9.620404071706325499e-01,1.121462584979161647e+03,9.206445009365563692e+02,9.206799024097139181e+02,9.207153038828714671e+02,9.207507053560290160e+02,9.207861068291867923e+02,9.208215083023443412e+02,9.208569097755017765e+02,9.208923112486595528e+02,9.209277127218236956e+02,9.209631142000482669e+02,9.209985171378035602e+02,9.210340795678199584e+02,9.210761675511731710e+02,9.212149041438168524e+02,9.218164283898188387e+02,9.227593152498570817e+02,9.226260079520595809e+02,9.217287126642855810e+02,9.213444665103232865e+02,9.213202421484465958e+02,9.213525893399049664e+02,9.213879322986038005e+02,9.214233333471968308e+02,9.214587348191823821e+02,9.214941362923386805e+02,9.215295377654962294e+02,9.215649392386537784e+02,9.216003407118113273e+02,9.216357421849691036e+02,9.216711436581266526e+02,9.217065451312842015e+02
