# Resampled Flux, Resampled Flux Uncertainty, Resampled Sky Flux, Resampled Sensitivity Curve
2.721175187847288197e-12,1.692212948158224464e-09,5.932912027348136881e-08,1.060656786779810775e-10
2.834686969432946625e-12,1.276789753499059207e-09,4.475262943245457173e-08,8.002752094140788032e-11
4.168695756004513123e-12,9.710980252177417283e-10,3.403551136924265304e-08,6.086717718549442300e-11
5.059830930864815544e-12,7.451134479710207607e-10,2.611311976094771680e-08,4.670276656673364423e-11
1.101927889961255438e-12,5.753769358404246297e-10,2.017033361640009154e-08,3.606390688831088396e-11
9.873878594218873401e-13,4.340681702224458209e-10,1.522685700423931590e-08,2.720685837230817548e-11
1.208610090532046577e-12,3.486511974268865808e-10,1.222136696802851500e-08,2.185303294765199161e-11
1.589943652880103019e-12,2.818181497797696185e-10,9.876339696279286333e-09,1.766402315403710455e-11
1.304128368878622228e-12,2.294364520474747438e-10,8.041201592394097840e-09,1.438080483393688987e-11
6.906145587116684271e-13,1.882478201277366984e-10,6.597897117863606435e-09,1.179915317511834870e-11
4.548036779170205645e-13,1.557210578259490076e-10,5.457060178592887349e-09,9.760416222057281512e-12
1.049266923762943541e-13,1.284470997472382775e-10,4.504854495017738553e-09,8.050918151140912217e-12
1.204693220799785294e-13,1.064071212390733139e-10,3.732130138169399072e-09,6.669479167508778833e-12
1.027455908979771581e-13,9.120948299578375029e-11,3.198339539873806110e-09,5.716909551912716493e-12
2.051969065198333995e-13,7.869633770822428138e-11,2.759233564032366862e-09,4.932600598120008045e-12
1.847999545132410595e-13,6.837193345901137853e-11,2.397099197697463849e-09,4.285479215796837769e-12
2.940131233121213376e-14,5.982933100289883836e-11,2.097486564371321913e-09,3.750038975404956464e-12
7.142507361588518019e-15,5.273779324929208955e-11,1.849003255335243117e-09,3.305549698006882479e-12
5.876560835063616929e-15,4.599167952121509324e-11,1.613088280406399469e-09,2.882711132486245648e-12
2.017701761826134374e-14,4.121001670579530395e-11,1.444608942112935755e-09,2.583002027323358245e-12
4.686847339368266017e-14,3.734050594658013170e-11,1.308881514543400810e-09,2.340465539776854896e-12
4.916607016939325176e-14,3.404122839739672471e-11,1.193273728700137186e-09,2.133670600991873240e-12
6.940134163029647234e-14,3.122589376214250217e-11,1.094600082197883893e-09,1.957208641034560851e-12
1.408296378217294450e-13,2.882143579680130754e-11,1.010336632391256654e-09,1.806499956928856791e-12
1.184563296656426296e-13,2.659848343859650337e-11,9.325623662041392488e-10,1.667167837050386763e-12
2.195861720826222142e-14,2.471990940737470844e-11,8.665148767287952194e-10,1.549420964064387386e-12
2.923036747346805084e-14,2.332495474936222012e-11,8.179095288918779319e-10,1.461986809656083676e-12
4.326848176432674769e-14,2.212288162515071698e-11,7.758058428659805512e-10,1.386642258789372109e-12
4.768805130642573008e-14,2.109083768401383691e-11,7.394549508434434916e-10,1.321954953309515771e-12
4.610298986726681801e-14,2.020890054082739173e-11,7.083555512394314553e-10,1.266676181786873567e-12
6.360868422902741502e-14,1.943150985742838420e-11,6.811612754796981116e-10,1.217950278428017639e-12
6.826789326888526190e-14,1.872229503773106275e-11,6.566317284084434859e-10,1.173497588723578869e-12
4.042964853743063705e-14,1.824885169333052462e-11,6.398928642965585690e-10,1.143822789485316532e-12
4.235292227934478625e-14,1.786101924454681397e-11,6.261231067741639461e-10,1.119513997926874379e-12
5.955430225276200653e-14,1.755173361513609581e-11,6.152921718727938800e-10,1.100128446264052488e-12
8.964649734363532788e-14,1.731472130225583250e-11,6.071025365277583620e-10,1.085272918944817541e-12
1.555458371133940620e-13,1.714254307246221345e-11,6.008107167342009014e-10,1.074481137451911980e-12
1.788647201870706676e-13,1.703374767242449972e-11,5.972395177366618209e-10,1.067662177072344272e-12
8.430398497633987785e-14,1.701642541300206854e-11,5.969489391725868717e-10,1.066576632534981420e-12
6.400977019228844325e-14,1.705001406801461270e-11,5.978971700079747249e-10,1.068682144017472841e-12
6.200073194972287321e-14,1.713203993249694845e-11,6.005654958930163480e-10,1.073823662982656107e-12
5.130455588792766076e-14,1.726024702027187761e-11,6.050956284445416400e-10,1.081859787250185069e-12
4.729447322211772446e-14,1.743766049128457639e-11,6.113581600426084031e-10,1.092980137421301249e-12
1.031164651526885270e-13,1.772010327776458005e-11,6.212179502554364950e-10,1.110683695229314965e-12
8.358846645049574254e-14,1.800121561777474114e-11,6.308391773369856261e-10,1.128303820829661642e-12
7.280096100331215576e-14,1.831959593917189771e-11,6.421382587387959840e-10,1.148259882262028346e-12
5.977932772433934068e-14,1.867379424713579319e-11,6.546681262904289455e-10,1.170460995728808089e-12
3.857950003609535293e-14,1.906235279802537877e-11,6.683172134185594250e-10,1.194815791684888012e-12
1.158000033345524505e-14,1.950644592674159164e-11,6.843313151437379538e-10,1.222651474922292368e-12
8.440354247599302995e-15,2.006949428510219969e-11,7.032203511151112085e-10,1.257943239222932640e-12
1.856291426431358388e-14,2.057013555843773550e-11,7.212858376555675629e-10,1.289323332966586480e-12
2.400090233872695869e-14,2.109494352290610678e-11,7.395761363773931274e-10,1.322218187639603852e-12
6.153291515684375143e-14,2.164124570292108579e-11,7.584832610649028038e-10,1.356460294524467867e-12
1.223118027955885655e-13,2.220621831147899023e-11,7.783279841716882783e-10,1.391872660722090513e-12
6.276030963338720314e-14,2.284669143238407278e-11,8.011414480224570694e-10,1.432017386544877102e-12
9.753309361601345072e-15,2.354075907374110201e-11,8.255705271472130485e-10,1.475521413659375786e-12
1.224254625876811907e-13,2.414076607905054240e-11,8.462559454677010101e-10,1.513129746750446301e-12
1.191473630976507096e-13,2.473805369260561693e-11,8.671423899431811320e-10,1.550567637998249268e-12
1.045774678477698469e-13,2.532531222996654318e-11,8.877030767857605128e-10,1.587376920073185538e-12
1.822550177000620821e-13,2.589088997881193073e-11,9.072891127761481504e-10,1.622827269479000273e-12
1.582870156779056699e-14,2.647307023691056166e-11,9.284061547913727834e-10,1.659318306630776998e-12
1.941300779835573371e-13,2.685067799817629627e-11,9.414005302788282736e-10,1.682986833381763860e-12
1.045409512649435051e-13,2.701052369719345132e-11,9.471155936535557806e-10,1.693006123037736602e-12
3.848763538741469456e-14,2.696858855101868854e-11,9.457303776564112479e-10,1.690377887725800420e-12
5.578316034443197100e-14,2.669732837862298845e-11,9.362186094927289155e-10,1.673375667276410463e-12
1.256673641745111568e-13,2.617172548488780383e-11,9.177703446917969625e-10,1.640431359999666145e-12
1.731827565758596597e-13,2.500895927652721500e-11,8.761243580541569266e-10,1.567549997631545748e-12
9.357726555872989346e-14,2.370478837009538632e-11,8.309238605216314586e-10,1.485805365587540348e-12
4.791006248475361516e-14,2.218838028063828537e-11,7.779166835274942836e-10,1.390757777870878699e-12
3.239649099823244690e-14,2.054955403186796079e-11,7.205820104736048106e-10,1.288037048712277237e-12
4.023849163818367706e-14,1.887169531226406548e-11,6.619259140488715518e-10,1.182869754772289544e-12
5.961375458079764603e-14,1.706749484473062562e-11,5.984034217591382865e-10,1.069783399594680546e-12
8.981158947925013619e-14,1.539087806503651748e-11,5.393944476496574938e-10,9.646939053057509501e-13
6.952562443055657162e-14,1.417029833068108751e-11,4.965659584741877779e-10,8.881885783059121972e-13
3.334884192297164989e-14,1.314649400396625989e-11,4.607244074334189670e-10,8.240170378745989823e-13
1.442370795087740563e-14,1.232924900114680072e-11,4.321569458435330146e-10,7.727925398416240478e-13
4.437893787749943523e-14,1.172643668884700019e-11,4.110836880433186733e-10,7.350085876124680965e-13
9.454785930686024892e-15,1.134935780343915926e-11,3.980279828141241410e-10,7.113735319444676479e-13
3.703581802045128320e-14,1.129345373282381334e-11,3.960998159970155886e-10,7.078695704102675545e-13
2.070076071866024737e-14,1.134815822042760949e-11,3.979521197060240320e-10,7.112985097259487992e-13
7.863465178688297902e-15,1.146319567617369072e-11,4.019313457531451263e-10,7.185090979227190794e-13
1.590537645857639751e-14,1.159790411184747934e-11,4.066619414453946484e-10,7.269526566487719047e-13
2.247531198037410387e-14,1.170532432214608363e-11,4.104883665866873582e-10,7.336858091660837638e-13
1.711881760413855877e-14,1.164419466167588310e-11,4.081716471027320307e-10,7.298543150597587020e-13
3.081711325099780388e-14,1.137891376323604027e-11,3.988581737178343714e-10,7.132266705631992663e-13
2.430235252326368846e-14,1.090312821618579724e-11,3.822534905473470495e-10,6.834046559497895370e-13
1.098046821844850490e-14,1.021353834733358650e-11,3.581636681761655905e-10,6.401814457966167237e-13
1.944595111606779519e-14,9.316593717779791371e-12,3.267116944674919387e-10,5.839612935462820429e-13
1.400543731773466870e-14,7.946119236471502727e-12,2.784742947087952272e-10,4.980604301324533922e-13
5.361468235615195791e-15,6.856966561995699371e-12,2.404967827451789545e-10,4.297926996729057781e-13
1.239010722928336502e-14,5.818154670079890211e-12,2.040859246809603504e-10,3.646803027117129095e-13
1.487653271470978031e-14,4.852636660016881654e-12,1.701759892523749815e-10,3.041619342982993388e-13
3.424199532689050903e-15,3.980107905093795671e-12,1.395517700451602095e-10,2.494720961770239440e-13
9.265981026183251675e-15,3.104652138346336756e-12,1.088703521102110415e-10,1.945987856116595311e-13
1.125134770301127901e-14,2.452193332510844164e-12,8.595755566970312779e-11,1.537028530167089337e-13
5.036012210373637615e-15,1.974779933698225960e-12,6.924213367325069680e-11,1.237787136611587406e-13
1.810613390012512746e-15,1.580321421195577945e-12,5.541850509134589497e-11,9.905416140984447294e-14
3.217065221678943417e-15,1.259550015253330675e-12,4.415556140072472262e-11,7.894829515626171269e-14
4.917455210699292171e-15,9.864554099362815213e-13,3.458437994158062784e-11,6.183079641196014922e-14
2.460136406316316610e-15,7.655513649430588383e-13,2.684742641896607891e-11,4.798458694273983260e-14
3.331300928937251071e-15,6.288628772274239683e-13,2.205072934804590871e-11,3.941698650012814948e-14
2.277754491821640329e-15,5.183523630919298791e-13,1.817658107115801131e-11,3.249021452241657266e-14
4.843097474161512062e-16,4.295933233379577598e-13,1.506555729400447893e-11,2.692681928370305205e-14
2.969588603115164439e-16,3.584051196444009967e-13,1.256299528750566646e-11,2.246475953233049342e-14
4.100806203384285133e-16,2.898965719737620500e-13,1.016201548888707947e-11,1.817065965604983993e-14
4.843716970628162543e-16,2.506326812430707935e-13,8.786707530783483278e-12,1.570960792808512187e-14
2.601152489253766889e-16,2.182231818995563965e-13,7.651463467267009733e-12,1.367818782079657232e-14
9.494953051435544708e-17,1.916837700729803243e-13,6.721693980266949847e-12,1.201470342073000828e-14
2.530929325368509481e-16,1.700964354465153855e-13,5.965155637833203846e-12,1.066161407677237576e-14
6.437999325177790921e-16,1.498053505237324658e-13,5.253544022578525035e-12,9.389773361890807803e-15
3.152050449181987756e-16,1.367650233719750541e-13,4.797215921946344125e-12,8.572408563727626780e-15
2.989902559170389265e-16,1.272426951388752357e-13,4.463258974911990812e-12,7.975551195363847675e-15
2.977633661738972732e-16,1.197085739768688752e-13,4.198142162822061397e-12,7.503314244604037643e-15
2.092241594951422993e-16,1.138758082751768606e-13,3.992206252422179781e-12,7.137717918147846821e-15
1.126860554812893466e-16,1.090066127228547030e-13,3.821443747536103671e-12,6.832518037089732374e-15
5.689482177548617606e-16,1.059185039944089035e-13,3.712905670896784815e-12,6.638956343935070884e-15
3.980029811024513224e-16,1.041442855686784324e-13,3.650729080598225914e-12,6.527749012557324352e-15
1.600821486895559368e-16,1.029866897488080844e-13,3.611374887306973470e-12,6.455191482185112768e-15
