# Flux, Flux Uncertainty, Sky Flux
1.052774267805498738e-14,6.611634198680800512e-10,7.476813625927166067e-13
6.513467790934030516e-14,8.174737378485061052e-10,7.285517615323116413e-13
7.800212446031692788e-14,7.811085850998760702e-10,7.095245832655793552e-13
9.526491052050693660e-14,8.116715539897174267e-10,6.900881085501121681e-13
7.166846504172310976e-14,7.615003405489137164e-10,6.706593335605111485e-13
5.217891766434971659e-14,7.653451447384560701e-10,6.509247089907384663e-13
2.628958289231382861e-14,5.889562308966638447e-10,6.307680677071595512e-13
3.974296357942865267e-14,6.944695179461070376e-10,6.100536620090308495e-13
1.523248998135525825e-14,6.588652495237661232e-10,5.891067813529597129e-13
3.784811904907183923e-14,5.163081827389389454e-10,5.678055714383946951e-13
2.286907143204596717e-14,5.819534848756189770e-10,5.463530420854749441e-13
2.380912665055175714e-14,5.489448515165308741e-10,5.244856091632318774e-13
3.406519296689058120e-14,5.854414440094678865e-10,5.025227104559399874e-13
1.252408053706373712e-14,4.650555981816228060e-10,4.807128521343501510e-13
4.993366365176715873e-14,4.808321020641588365e-10,4.584767744166843262e-13
4.058969594289599199e-14,4.787341668275854642e-10,4.361491955154193641e-13
3.643173182526222261e-14,4.616330784167081756e-10,4.145409186608192307e-13
1.478225748195650933e-14,3.671681799127834138e-10,3.923452447929778376e-13
1.274373596104570831e-14,3.061640364699443986e-10,3.704775081934885938e-13
2.411580379463811600e-14,3.321347740818455383e-10,3.488544923310583879e-13
2.420026123767928865e-14,3.647157463170255729e-10,3.274956047280566444e-13
1.474989142321456173e-14,3.176889327119308765e-10,3.068045379026120478e-13
2.665869189378735016e-14,3.313172270930385689e-10,2.862295899794090075e-13
2.133609370299287525e-14,3.051196740334285218e-10,2.662890285967602416e-13
1.484181409477642945e-14,2.554573023687115405e-10,2.470631211992864309e-13
1.139095520098359052e-14,2.565196590106493302e-10,2.283217864538148914e-13
9.288532750139139073e-15,1.664812342023224629e-10,2.103968004227058909e-13
1.001059825931167244e-14,1.763671072533409919e-10,1.929567127704305437e-13
1.786539867795523368e-14,2.009640836822095667e-10,1.764180130251958816e-13
1.364279204280733014e-14,1.906792216412347960e-10,1.607177073256051643e-13
4.913471469848233691e-15,1.359486450002242106e-10,1.458713176136901355e-13
1.268108708114336323e-14,1.559722901517255223e-10,1.318304158303301865e-13
9.721020621857134199e-15,1.266139214637224899e-10,1.186426225404240011e-13
3.149460868848366759e-15,1.076434993757348764e-10,1.063770414477737884e-13
3.783624447053862994e-15,1.080263449373451051e-10,9.493248155093176665e-14
6.975058759344993418e-15,9.921841607565754253e-11,8.428382858716828142e-14
6.620734651147207040e-15,8.220771831998623218e-11,7.457287115858056648e-14
8.259326606639754544e-15,6.961590204156324145e-11,6.575509763639208582e-14
4.987416069972338604e-15,6.543594008832394622e-11,5.792945460939066589e-14
2.841205316626571163e-15,3.912369188904377787e-11,5.106197006105747840e-14
5.235806384911469329e-15,5.138831208078133853e-11,4.503766188896116436e-14
3.281530141181313557e-15,4.234227379475419509e-11,3.991062311343584926e-14
1.144583988823081085e-15,3.522257690595182964e-11,3.553731503278206460e-14
2.258837653247490542e-15,3.256931508953530495e-11,3.185780779019861750e-14
2.354265858436452294e-15,3.419802975247410741e-11,2.882833662604605874e-14
2.345985582883744633e-15,3.041767494020684112e-11,2.633873679034133685e-14
2.737181307476742999e-15,2.665588994777093142e-11,2.434269386633157240e-14
2.085404940141124675e-15,2.597593787707172440e-11,2.280794453076175128e-14
2.254094629368235484e-15,2.139227208709823102e-11,2.172395219930776461e-14
1.092475282647817167e-15,2.320227813569430844e-11,2.100063209545510593e-14
2.079759033622303607e-15,2.406925906922051192e-11,2.057764032417447321e-14
1.088444681045230186e-15,2.282374811180989073e-11,2.037319936546964984e-14
2.726560528892430392e-15,2.347840402750382210e-11,2.028963679150778640e-14
1.693553286069445001e-15,2.159876004168782517e-11,2.029842282118389019e-14
1.083623219213273808e-15,2.369373823647937965e-11,2.030951487115369770e-14
1.290855345178781604e-15,2.400018855959351323e-11,2.024321830113225395e-14
2.151540642140857399e-15,2.394788067190085547e-11,2.005983696805778770e-14
3.197288284186761564e-15,2.247375601967912545e-11,1.969453445828988223e-14
1.799291809123486951e-15,2.210079694996773627e-11,1.917903998972470110e-14
1.618026276196233671e-15,2.167502288825872608e-11,1.855520217580554556e-14
1.463138873998912784e-15,1.799928343644437495e-11,1.787013783187819509e-14
5.972737057861272693e-16,1.556651873054592639e-11,1.717935449849342887e-14
1.835971159404365762e-15,1.820142939635255393e-11,1.648785658344849469e-14
6.848876723589500896e-16,1.554535158301670158e-11,1.589165808553540257e-14
9.144516857581499500e-16,1.625499786283299642e-11,1.536527323112800711e-14
1.548558619649402914e-15,1.662221785919266393e-11,1.490679565703650750e-14
2.113060683254707113e-15,1.692991169611272032e-11,1.451934965070363515e-14
1.901313402922817518e-15,1.690301502175767087e-11,1.418831537853697641e-14
1.287187264503833526e-15,1.502332143671630642e-11,1.391368830734565758e-14
9.358282090083456261e-16,1.554450556947969976e-11,1.367039736767612573e-14
7.765622955175367543e-16,1.587104088984012091e-11,1.346441202446716414e-14
6.412739384497218183e-16,1.422191154646463533e-11,1.326982276109902705e-14
1.439119217656749172e-15,1.479086623276466990e-11,1.309612896605463077e-14
9.786312423418249692e-16,1.307804799089819492e-11,1.294133346136467983e-14
1.208489462673998003e-15,1.498582849191338915e-11,1.278875392851203506e-14
1.672587955229188549e-15,1.454182779078777432e-11,1.263258860726808938e-14
1.831583639974023017e-15,1.334259247450647106e-11,1.247008194994545237e-14
8.173996213213737671e-16,1.394714814219777169e-11,1.231253354900833387e-14
1.929479315803338941e-15,1.277595859890467233e-11,1.212941837369543477e-14
1.315725389732260239e-15,1.293144563876499877e-11,1.193276881176140280e-14
2.058154260954163304e-15,1.359701248123995030e-11,1.170207598353910944e-14
7.569085766039070297e-16,1.318796074913762938e-11,1.146792866909523295e-14
1.193312272824063117e-15,1.265556247218122986e-11,1.119410673400509866e-14
1.642486001681565609e-15,1.153721901595661958e-11,1.088460310339881790e-14
1.158830830173086719e-15,1.173789922865593419e-11,1.055039013736688546e-14
1.287259920240405313e-15,9.899361654178944809e-12,1.017738637499155619e-14
1.131069208887828004e-15,1.022114920874712384e-11,9.776498796285490285e-15
1.347083672710296039e-15,1.041720600250337722e-11,9.344111777093316535e-15
1.408126832343549205e-15,9.862087226729638750e-12,8.894043994679099795e-15
1.643814678721533291e-15,9.206809182019666677e-12,8.449433260539273917e-15
1.755518826799747690e-15,9.433280855851311322e-12,8.038524358583890858e-15
1.007114425965117578e-15,8.553004829512637753e-12,7.673651547949150263e-15
1.544379047535041631e-15,7.761308474492557918e-12,7.361012722539761723e-15
1.400026116436188037e-15,7.883624031064066106e-12,7.116118412549275450e-15
1.007753738202069614e-15,7.081521994107719709e-12,6.923788775762976669e-15
8.025360237707714441e-16,7.782745938015353121e-12,6.770617963790430040e-15
6.843651139375621403e-16,7.085418817632766808e-12,6.662534807859508502e-15
7.769286838498969325e-16,7.646079279236643055e-12,6.570297064671953008e-15
7.635042673306601622e-16,7.237210412063477093e-12,6.516143430010938728e-15
4.669612198288685347e-16,6.547056778614092582e-12,6.476148605082316436e-15
8.408420334207717615e-16,7.472224599870666668e-12,6.445920956558480955e-15
1.082736063379267163e-15,7.370847095755311966e-12,6.426478616521770772e-15
8.126964587857768328e-16,6.617629424241476607e-12,6.412860549242641210e-15
7.880722387686172117e-16,6.493424864235002441e-12,6.392134611467900495e-15
1.013311269126591409e-15,6.793933597028096740e-12,6.366751254891284847e-15
6.330046027474469214e-16,6.089458725929584054e-12,6.332243221501360012e-15
6.357607796480775718e-16,6.725511406493833993e-12,6.284883225287868647e-15
9.411894004971124586e-16,6.519687566343427535e-12,6.206166569268936029e-15
9.208600876986112367e-16,7.207809450822303807e-12,6.119377986267689239e-15
9.959891858547286091e-16,6.542027300654606625e-12,6.013054198097240864e-15
8.706058490187934263e-16,6.522335138773459774e-12,5.895304153754648372e-15
1.110665243994280866e-15,6.768815045731725219e-12,5.766760936209461505e-15
1.087562430596841336e-15,6.318875710705134978e-12,5.640578436719197040e-15
9.415274016682526831e-16,5.848484588900945840e-12,5.513533568248453899e-15
5.541029114052913509e-16,6.101179724287477104e-12,5.400452384319318734e-15
9.559427046449325379e-16,6.181701097740674531e-12,5.284355864766652281e-15
1.075132415021496201e-15,5.316286307787975789e-12,5.188568922071499055e-15
6.415351768725895847e-16,5.448365118048382362e-12,5.098728866791933962e-15
1.027682413026607575e-15,5.636099488829419289e-12,5.016426547563454765e-15
1.064102247647634988e-15,5.500388035592958756e-12,4.940456391976688683e-15
7.251633172197709961e-16,5.416239378631434763e-12,4.877158361971200949e-15
1.164734827513634488e-15,5.547510369170607274e-12,4.814525239743438599e-15
8.451789919504364448e-16,5.118002376260563033e-12,4.762976274741124073e-15
9.214102285326014479e-16,5.256724169662050660e-12,4.719259477422554160e-15
1.160011443436523071e-15,5.104526538986082357e-12,4.672764678213784393e-15
1.148105372651219191e-15,4.977061379131696261e-12,4.638900495047185334e-15
1.551726253074346903e-15,4.958925307012044654e-12,4.602078810641715712e-15
1.044825818637546323e-15,4.597783116082579013e-12,4.582104704953622856e-15
1.075330268751050184e-15,5.014489330308321707e-12,4.557223795080444517e-15
1.125336521190577569e-15,5.179131066304791482e-12,4.539196337987499029e-15
1.190592936197050620e-15,4.726030648675723198e-12,4.521309482589088226e-15
7.046119799466560064e-16,5.071721261393483204e-12,4.509862749559078601e-15
1.320283100282174819e-15,4.781368715679064228e-12,4.498199199788745171e-15
1.121229610361892849e-15,4.730262867261519508e-12,4.491538516647924004e-15
1.345225146119395652e-15,4.952730544673305777e-12,4.486061561953111413e-15
1.082987302588160496e-15,4.707099390156774533e-12,4.483042786559351471e-15
1.195206729748382507e-15,5.119508746875610335e-12,4.479821215042944866e-15
1.362515734768102385e-15,5.146776838545742692e-12,4.475038064793730024e-15
8.015236236926142094e-16,4.992125971621931454e-12,4.472156311859186152e-15
1.073830338250248605e-15,5.165796030193115604e-12,4.470574866259382809e-15
1.266529100276729307e-15,4.685025203146121215e-12,4.458159521679153483e-15
1.465304252314878396e-15,5.117512806077670446e-12,4.450411154820821546e-15
1.589911567795318706e-15,4.704192398524063959e-12,4.436709053843870344e-15
1.726051302037549893e-15,4.725468136933181950e-12,4.419150904666349571e-15
1.491120276175951017e-15,4.934603589035251708e-12,4.397541781352229606e-15
1.367809144895737230e-15,4.849158877626865178e-12,4.374624436941468006e-15
1.485680889789517269e-15,4.766926101025348061e-12,4.340937685279380131e-15
1.891177912381173564e-15,4.827828193963135126e-12,4.302245396241064461e-15
1.312704798581382890e-15,4.220016361717264539e-12,4.260818275439837283e-15
1.599286969836512279e-15,4.497107535383472006e-12,4.207350305900366361e-15
1.712106477901397249e-15,4.704600551190751818e-12,4.147129417005051814e-15
4.270647538668125640e-16,3.803890536537988714e-12,4.082675750268159347e-15
1.757148205823833371e-15,4.242093641943600752e-12,4.002950754194929537e-15
1.570707199466238320e-15,4.423128060688255595e-12,3.922451997092666645e-15
1.746290075787597159e-15,4.433914548317629177e-12,3.829856480449890646e-15
1.562484078733328761e-15,3.899706235889714819e-12,3.732463533203038820e-15
1.618864216837857047e-15,4.174934089705516150e-12,3.629020185356339432e-15
1.704578608218940846e-15,4.094898675921515041e-12,3.524584838410200028e-15
1.630559605377927173e-15,3.436678188203826513e-12,3.424784629107436587e-15
1.502076236339429445e-15,3.519529285127372203e-12,3.332312717788126131e-15
1.810024366349582623e-15,3.549408586884309347e-12,3.241701725773101322e-15
1.720516419693273184e-15,3.522602351701757400e-12,3.165323775831536347e-15
1.322833970147238241e-15,3.524998018758899353e-12,3.101824316267490815e-15
1.616395619123475148e-15,3.339272535055048402e-12,3.052514837637596957e-15
1.663384857513929642e-15,3.275523479010527592e-12,3.011102555609934524e-15
1.820032089577287437e-15,3.223314816823322758e-12,2.979630004555252707e-15
1.841410141060471683e-15,3.266114694567774854e-12,2.957100565992669595e-15
1.652262917452654362e-15,3.324400974844730776e-12,2.939696052806231803e-15
1.289697456870067841e-15,2.899416605161201747e-12,2.929989794298291014e-15
1.679054175958623157e-15,3.428336711199991591e-12,2.917131151925521830e-15
1.700561599229328132e-15,3.264171947615299009e-12,2.908945435786848619e-15
1.724475026157911018e-15,3.204437035128416166e-12,2.902286975866791118e-15
1.662948308927006821e-15,3.104416419032792742e-12,2.893304332119957490e-15
1.708258196116995097e-15,3.134793155975299113e-12,2.880171602096950579e-15
1.752640900715972577e-15,3.033166360884198003e-12,2.865837198833178236e-15
2.104134354841767263e-15,3.098420093180850759e-12,2.842044745875107327e-15
1.931034266051038989e-15,2.872588493835925527e-12,2.815333002499520951e-15
1.995024500076343396e-15,3.133509790796721387e-12,2.778277318666097685e-15
2.237418589848954274e-15,2.864938358010269594e-12,2.733290427096570823e-15
1.896223439115265326e-15,3.131653164888970005e-12,2.682820469671836222e-15
