# Pesampled Flux, Resampled Flux Uncertainty, Resampled Sky Flux, Resampled Sensitivity Curve
nan,nan,nan,nan
2.121240248201688295e-13,9.616097487429017369e-16,5.277938034118367823e-13,4.673834778065511298e-16
2.101352740603092936e-13,9.542705922194425214e-16,5.236019603195806147e-13,4.644713556251291606e-16
2.098142593670977359e-13,9.500978074262586600e-16,5.209077917684230958e-13,4.615349719016852117e-16
2.125467791485648930e-13,9.509162025391651408e-16,5.174467687285120187e-13,4.585363913743061486e-16
2.134356918982873954e-13,9.483339419820095238e-16,5.134728079518553838e-13,4.554386865095004303e-16
2.141748514005399988e-13,9.454372705185284633e-16,5.099270441568189152e-13,4.522064638958699971e-16
2.122989149038466544e-13,9.379435777739567580e-16,5.064894552918499835e-13,4.487879785663774492e-16
2.180610842224097912e-13,9.428932147171237847e-16,5.026728702547210593e-13,4.451006460966375087e-16
2.191077807691127337e-13,9.397190538134466885e-16,4.976862941922436064e-13,4.414882193874144779e-16
2.161601433951165375e-13,9.302174956395524269e-16,4.942218731739854292e-13,4.378448379276178288e-16
2.176234482272226327e-13,9.278246890516403941e-16,4.898498938423030541e-13,4.342149327302840868e-16
2.197992941896909532e-13,9.268674601333473469e-16,4.865974032188679167e-13,4.306415100812773811e-16
2.191889589184477514e-13,9.211552221428422745e-16,4.820373154762387554e-13,4.271661890842352805e-16
2.166159715554302380e-13,9.125350288120773788e-16,4.781844776545129035e-13,4.238292789631040760e-16
2.143851457975363483e-13,9.046997798194460372e-16,4.744838491035069783e-13,4.206698940116746380e-16
2.154864018952520982e-13,9.027641245305091830e-16,4.719461000421055266e-13,4.177201940985779383e-16
2.160440379445390382e-13,9.000525281900831350e-16,4.688132299143297413e-13,4.149848752817664724e-16
2.168260389195572494e-13,8.978774775719038516e-16,4.655899213695146872e-13,4.124492877282282148e-16
2.183908187430986757e-13,8.972986463251889495e-16,4.630570799114097022e-13,4.100950421507788731e-16
2.180639637553325310e-13,8.938491295794587232e-16,4.605502797570332561e-13,4.079043360849255702e-16
2.152154642044165541e-13,8.865622801717413666e-16,4.583372558982020396e-13,4.058598867915764040e-16
2.101503348207858623e-13,8.758723238427912894e-16,4.563708446276837508e-13,4.039448713914290766e-16
2.029137432344380808e-13,8.616051861037017922e-16,4.541667710559491501e-13,4.021428740757732632e-16
1.902823743812506313e-13,8.381642017600126059e-16,4.514435048565330219e-13,4.004378400389324049e-16
1.791123801219163267e-13,8.170525472403537979e-16,4.494108979185810504e-13,3.988140358289179103e-16
1.879871267063211792e-13,8.301367208530682808e-16,4.477556861587956900e-13,3.972560158570580271e-16
2.070845989599947288e-13,8.595104892193105580e-16,4.445689974437627244e-13,3.957485948450667105e-16
2.083122482339200504e-13,8.601562938630767373e-16,4.458033431959441267e-13,3.942768260191503566e-16
2.074767473368158909e-13,8.567971508833614713e-16,4.438761704046010717e-13,3.928075785652926161e-16
2.079194012153890792e-13,8.551963458077953813e-16,4.406578860325441872e-13,3.913114607761592347e-16
2.105672501669816924e-13,8.577642546441988648e-16,4.402598438184435359e-13,3.898568436611587952e-16
2.131466204134250198e-13,8.598373282294977151e-16,4.383430521952086257e-13,3.883780698827424474e-16
2.151551436536826712e-13,8.610281264916091161e-16,4.368818779115644567e-13,3.868613248427738557e-16
2.180529017561422530e-13,8.634719120173769273e-16,4.351480824961116175e-13,3.852930189174025890e-16
2.213332926262767383e-13,8.663476817388073946e-16,4.331751518420133926e-13,3.836598035440767276e-16
2.221084548594707598e-13,8.652434466191111778e-16,4.313206602364337869e-13,3.819485930690438585e-16
2.228070025515181637e-13,8.638813041457281383e-16,4.294051933027821939e-13,3.801497344588653045e-16
2.208418347639472456e-13,8.583211607532855467e-16,4.275412492667603554e-13,3.782640477084475882e-16
2.163472281508349269e-13,8.486746399757634279e-16,4.253590937465118453e-13,3.762976913050593284e-16
2.197274743077540026e-13,8.510373617934005256e-16,4.228088560666694717e-13,3.742576139077046122e-16
2.271488928778758880e-13,8.594523066475441572e-16,4.200414625777477393e-13,3.721506894798825251e-16
2.258505251187020002e-13,8.543676457720075300e-16,4.170468332292249133e-13,3.699837056461123556e-16
2.223528942816763326e-13,8.460342818871798958e-16,4.147466166114362459e-13,3.677633531815277234e-16
2.236986915299895330e-13,8.450546914364534269e-16,4.126602524686556355e-13,3.654962166225650662e-16
2.235172034947949620e-13,8.415104420197171843e-16,4.097268216610153277e-13,3.631887659824011406e-16
2.246150368950571495e-13,8.400503645848724468e-16,4.077626698066248806e-13,3.608473495509080147e-16
2.235676834573778117e-13,8.351672444514014979e-16,4.050365847218753990e-13,3.584781877554959645e-16
2.242774993970269604e-13,8.328001674449027131e-16,4.018409985946397323e-13,3.560873680561616451e-16
2.230342055182461009e-13,8.277103491537625095e-16,3.997851796577661287e-13,3.536808408456441553e-16
2.247234533647426039e-13,8.269184815661593896e-16,3.973429754015375235e-13,3.512644163234392091e-16
2.242509453167840010e-13,8.228798917680188175e-16,3.949538328117063828e-13,3.488437623107551556e-16
2.249377158172844219e-13,8.203837398340710445e-16,3.916253858000197251e-13,3.464244029722718574e-16
2.233858441640601586e-13,8.147163162352597654e-16,3.891710075398120885e-13,3.439930117566677528e-16
2.240594571237248657e-13,8.121383653176020245e-16,3.859906960941902749e-13,3.415116842579341206e-16
2.256535493526755413e-13,8.111359211019162608e-16,3.834576088978037224e-13,3.391307187640514066e-16
2.255029432004668276e-13,8.075133659093201295e-16,3.805083915811007209e-13,3.367723420566331231e-16
2.248999437615020956e-13,8.033573306098217145e-16,3.781214195500003477e-13,3.344410804937284374e-16
2.252590566706125334e-13,8.005665409706160771e-16,3.753102548718414594e-13,3.321394344048732381e-16
2.241891021344419412e-13,7.957379434528622914e-16,3.725404491838455709e-13,3.298688693432485264e-16
2.194875753529309875e-13,7.857655826059738514e-16,3.703122255235898144e-13,3.276307084991611959e-16
2.200906606264365467e-13,7.833944877463275132e-16,3.672780559549316548e-13,3.254262352868492332e-16
2.236164094947416715e-13,7.853417961393293522e-16,3.646017879121556683e-13,3.232566957511823982e-16
2.251921257343225838e-13,7.847205147953136350e-16,3.631103163616606641e-13,3.211233001665563712e-16
2.241221725444996111e-13,7.802198334529194357e-16,3.610017224431903436e-13,3.190272246792328225e-16
2.233815898305409720e-13,7.760920458148618412e-16,3.581234065967092803e-13,3.169696129908843493e-16
2.237826577496990748e-13,7.737162314307843049e-16,3.556899561232301757e-13,3.149515780813517659e-16
2.226496800206862528e-13,7.692232162514114857e-16,3.533495751009823858e-13,3.129742039687985769e-16
2.203727164027399875e-13,7.631939901903150146e-16,3.511878644431371451e-13,3.110385475056735732e-16
2.207519554852867827e-13,7.610709789611281500e-16,3.494785720075409759e-13,3.091456402090892597e-16
2.234592885679005779e-13,7.622501907870075517e-16,3.475930412893013329e-13,3.072964901244584616e-16
2.255897597710611742e-13,7.625951046199360855e-16,3.455135739973040740e-13,3.054920837214616055e-16
2.264415833879116256e-13,7.611936814222104827e-16,3.434121885881824485e-13,3.037333127170007968e-16
2.262126914280802587e-13,7.583330957617702121e-16,3.413622727016418852e-13,3.020201518536774814e-16
2.278212393746903941e-13,7.580220845687605665e-16,3.390448214410868636e-13,3.003505044928494564e-16
2.273888285761693512e-13,7.551650126707390949e-16,3.379905936659157540e-13,2.987212105632133369e-16
2.283835048692919590e-13,7.540780109143683614e-16,3.356477483860147230e-13,2.971291618916021313e-16
2.296228842596786674e-13,7.534996285421272476e-16,3.340657959854067890e-13,2.955713178949038166e-16
2.297435912340024780e-13,7.513527507320440557e-16,3.321716051461331832e-13,2.940447023219678325e-16
2.298341960830065627e-13,7.493406282799857760e-16,3.309741959341931265e-13,2.925464002938636523e-16
2.284415894380143430e-13,7.452766771950898379e-16,3.294397521730516994e-13,2.910735556319432729e-16
2.288287157831338818e-13,7.435158714399220634e-16,3.271814727597417777e-13,2.896233684638588460e-16
2.272774041400429851e-13,7.392921208392901614e-16,3.257166987757278739e-13,2.881818217531045209e-16
2.289974797849719996e-13,7.394687071586822698e-16,3.241608504066530660e-13,2.867359962505084033e-16
2.292521473172458086e-13,7.376734336852184338e-16,3.223519663617918531e-13,2.853388314513224123e-16
2.306835162324989229e-13,7.375335142345856520e-16,3.209083821310048747e-13,2.839533844691501460e-16
2.304024108308437196e-13,7.351539246937549351e-16,3.197843838586827202e-13,2.825771236546380305e-16
2.295051336719902509e-13,7.317756915120451147e-16,3.176151248588727857e-13,2.812075643569773216e-16
2.316473723931985887e-13,7.326287657485943487e-16,3.164281349408913814e-13,2.798422682896382916e-16
2.292828991245253646e-13,7.273894987690369531e-16,3.147186849186796479e-13,2.784788431075563154e-16
2.313379440344270192e-13,7.280548404059776838e-16,3.132337532039712772e-13,2.771149421891499796e-16
2.318423651491459774e-13,7.266267458070775083e-16,3.115889073449126456e-13,2.757486718321877658e-16
2.316515066463203751e-13,7.244120723891258887e-16,3.107385370723367288e-13,2.743799000757774872e-16
2.317556539052397576e-13,7.224039224097521905e-16,3.089208058031500773e-13,2.730093297696267265e-16
2.323043031036309721e-13,7.209221292689311423e-16,3.068221791869897381e-13,2.716377776310390340e-16
2.333316533251139647e-13,7.201829187041407218e-16,3.053974930158052708e-13,2.702660457888399746e-16
2.351156479786035051e-13,7.204837648729904727e-16,3.043578892752947075e-13,2.688949217484844289e-16
2.351438676254193891e-13,7.183737856121745857e-16,3.026102635094833739e-13,2.675251783805906483e-16
2.355172867786876909e-13,7.167751645482765189e-16,3.012548243279349497e-13,2.661575739316668400e-16
2.361966101215954341e-13,7.155235835616828137e-16,2.996541867671396711e-13,2.647928520563780436e-16
2.374355379288649201e-13,7.149680604872841282e-16,2.979943198965148336e-13,2.634317418707207303e-16
2.376045571277478054e-13,7.130920566086536793e-16,2.965749109847858373e-13,2.620749580254626959e-16
2.364842426329480622e-13,7.095606752017198326e-16,2.950986976773582570e-13,2.607232007991925081e-16
2.369521275240273162e-13,7.080364688964488799e-16,2.934881069624705554e-13,2.593771562103519549e-16
2.375916955358368667e-13,7.067439540228304040e-16,2.919444936768620020e-13,2.580374961585695965e-16
2.377294026322739410e-13,7.048573507528268860e-16,2.906573592937009653e-13,2.567049173235337504e-16
2.387401552101443957e-13,7.040240421037722376e-16,2.890404234483502230e-13,2.553802702860888097e-16
2.391572765609139537e-13,7.024817518224139485e-16,2.876027595770992309e-13,2.540645785334885404e-16
2.390354576525419927e-13,7.002572735208336008e-16,2.861321503641101157e-13,2.527588795025243882e-16
2.393991162376136413e-13,6.986998489464750986e-16,2.848946086352858571e-13,2.514641888685796809e-16
2.385245512220045401e-13,6.955971197475412670e-16,2.836173098384547659e-13,2.501815009733890599e-16
2.390133432547371395e-13,6.941114585729531720e-16,2.817456983985397900e-13,2.489117892928622830e-16
2.368970567328499687e-13,6.894708531733767805e-16,2.802942284167411872e-13,2.476560069435282918e-16
2.382159983671060222e-13,6.891741314860530776e-16,2.791140857468731331e-13,2.464150872261564678e-16
2.377239674380171202e-13,6.865530463063314995e-16,2.774249077328335295e-13,2.451899442052071630e-16
2.397456558399372575e-13,6.871576213894359395e-16,2.762596996929592350e-13,2.439814733228092420e-16
2.390164241552967612e-13,6.843266477467983203e-16,2.748147020472305705e-13,2.427905520460077841e-16
2.408444830330823965e-13,6.846311711525663401e-16,2.731729399190236296e-13,2.416180405461629444e-16
2.421730322609722283e-13,6.844254979983287415e-16,2.720635130720529105e-13,2.404647796950348974e-16
2.400987657341320537e-13,6.800552143843113437e-16,2.707783455626559339e-13,2.393315712071711134e-16
2.379655226553695657e-13,6.756534875468057870e-16,2.695143171386761973e-13,2.382191441447409285e-16
2.390059756398235044e-13,6.751274061633135157e-16,2.680970664365248776e-13,2.371282003450855743e-16
2.407864937881215176e-13,6.756425341547836674e-16,2.673731741906050488e-13,2.360594298769632757e-16
2.392678581463205145e-13,6.721140094737759931e-16,2.662601442567504631e-13,2.350135117951948426e-16
2.397535103736032625e-13,6.710075809993559869e-16,2.649233415806201995e-13,2.339911149154963603e-16
2.423934917083042208e-13,6.725473376034877423e-16,2.637095802461407523e-13,2.329928986091695793e-16
2.443172011768652714e-13,6.731623206572702813e-16,2.620665349022881412e-13,2.320195136173161203e-16
2.415708066047472509e-13,6.684494441444758583e-16,2.617292637096655804e-13,2.310716028843404613e-16
2.431307043934136116e-13,6.687925382319986314e-16,2.606348478149814031e-13,2.301498024106676543e-16
2.438141620095264040e-13,6.680427929161478866e-16,2.591020644089480263e-13,2.292547421245138072e-16
2.414143196917010494e-13,6.637848257492423673e-16,2.583051270711642778e-13,2.283840908106433059e-16
2.454921295818290041e-13,6.672137296280973123e-16,2.572602747382571266e-13,2.275387566772113434e-16
2.444964880788806323e-13,6.647421848880045606e-16,2.566240586906130985e-13,2.267286596205686853e-16
2.432680866678144389e-13,6.620159538300989603e-16,2.558411634486597524e-13,2.259477563916818966e-16
2.450195012154750796e-13,6.628893470626201424e-16,2.553436746173178461e-13,2.251966584074931621e-16
2.467260016473250534e-13,6.636908445599929001e-16,2.544976169308765185e-13,2.244759767114080328e-16
2.436997889365815336e-13,6.589172838270181292e-16,2.533076141873698847e-13,2.237863229778801086e-16
2.461306842835977274e-13,6.607360987751167164e-16,2.529367570057564406e-13,2.231279258190915518e-16
2.425525620597434450e-13,6.554106212249644351e-16,2.517372825600029588e-13,2.224993803506732550e-16
2.432374105166591925e-13,6.552497877088761549e-16,2.512697554582482130e-13,2.218988010856433060e-16
2.456524281272910606e-13,6.570923426887839464e-16,2.504808113291825132e-13,2.213243067841571484e-16
2.455325147169979276e-13,6.559831545002050307e-16,2.495669148197402821e-13,2.207740427855721569e-16
2.453524382768973342e-13,6.548864158470206934e-16,2.489328703308118941e-13,2.202461790389638932e-16
2.456225710965256922e-13,6.544455460528241455e-16,2.489467577471632439e-13,2.197389082884386393e-16
2.476897098447003660e-13,6.560066732701718948e-16,2.483070271836129575e-13,2.192504444094640578e-16
2.457154210608918297e-13,6.529345982995511558e-16,2.478249256742011352e-13,2.187790208926329503e-16
2.475000434974537725e-13,6.542160398881299901e-16,2.471764522459117696e-13,2.183228894715038573e-16
2.457861102082166294e-13,6.515234606819926883e-16,2.469274178808188812e-13,2.178803188915658415e-16
2.406830622248219318e-13,6.448208912444647909e-16,2.461911116931565196e-13,2.174495938175682168e-16
2.407829286005774401e-13,6.441721150962321429e-16,2.453138700523591739e-13,2.170290138767523741e-16
2.460886636263068732e-13,6.496688444092317066e-16,2.450470445634790814e-13,2.166168928357122074e-16
2.464875663192740857e-13,6.494993658104958286e-16,2.449079150592021217e-13,2.162115579087912784e-16
2.478368543464872032e-13,6.503895943659242319e-16,2.445153446022021598e-13,2.158113491960740246e-16
2.492795057589707066e-13,6.513395374537079990e-16,2.438845952941923120e-13,2.154146192491839730e-16
2.486224978635733570e-13,6.498702482526340477e-16,2.431525835288212504e-13,2.150197327631540289e-16
2.486387795890762014e-13,6.491850185252195217e-16,2.425007791306614112e-13,2.146250663927445284e-16
2.459551759189408985e-13,6.454694182571739610e-16,2.422717692869587086e-13,2.142290086916156286e-16
2.452144873084870771e-13,6.440012177849358589e-16,2.421670979733262243e-13,2.138299601727549156e-16
2.483335856117419093e-13,6.594295960780999338e-16,2.413828078674361549e-13,2.134263334886211138e-16
2.489100376037845784e-13,6.486016461406482271e-16,2.413411574639687025e-13,2.130165537293280849e-16
2.535736093299055425e-13,6.514474169241171786e-16,2.409105264346841178e-13,2.125993363060422215e-16
2.528828212495556749e-13,6.499099671994860509e-16,2.402279596701486960e-13,2.121749962248452640e-16
2.527921651347729693e-13,6.490770073715286121e-16,2.397918386609137914e-13,2.117446009370805234e-16
2.509528300252487127e-13,6.461949884399192329e-16,2.389365365355019635e-13,2.113092839976877125e-16
2.491763375999240245e-13,6.434778337908620594e-16,2.387517053240713121e-13,2.108701703804633566e-16
2.484934246930354582e-13,6.419107942236475363e-16,2.380415325585337312e-13,2.104283761674934285e-16
2.526162695587671145e-13,6.458677040639671337e-16,2.378990419468305573e-13,2.099850083684776022e-16
2.546629806566611875e-13,6.473945158278728674e-16,2.373487898109992483e-13,2.095411647987134490e-16
2.536267893611427610e-13,6.454347746349205433e-16,2.366202976990084832e-13,2.090979340149302210e-16
2.518072998098273915e-13,6.427178703219646132e-16,2.366802459555194287e-13,2.086563953081634153e-16
2.538732974698070220e-13,6.442138376591306677e-16,2.358187837884899736e-13,2.082176187527670223e-16
2.542967882560813494e-13,6.439478332051238499e-16,2.353865916783757063e-13,2.077826653107610639e-16
2.535263001118887147e-13,6.423603287023218280e-16,2.350330121816530299e-13,2.073525869906599850e-16
2.530927329122786082e-13,6.410572815063522869e-16,2.340238457979026947e-13,2.069284270599460275e-16
2.527535545653018770e-13,6.400737595703599035e-16,2.342923823044907089e-13,2.065112203104074027e-16
2.523026057256700666e-13,6.387676502850846215e-16,2.332323976728509681e-13,2.061017241962649709e-16
2.536620608615594578e-13,6.396437727911976372e-16,2.331717890455871027e-13,2.056970057373307769e-16
2.512260285476799631e-13,6.363279419625180074e-16,2.332910700198676628e-13,2.052960365064648204e-16
2.544680087562958489e-13,6.391539730849438294e-16,2.322789555822495134e-13,2.049002951504769262e-16
2.548234362381476218e-13,6.388835886771478915e-16,2.319925196353227097e-13,2.045052309046142770e-16
2.571502699507365419e-13,6.407971345469381535e-16,2.317529256689896605e-13,2.041089102216531279e-16
2.585047629080673528e-13,6.418611017333386660e-16,2.330298997550494351e-13,2.037094149525292278e-16
2.568841047832462151e-13,6.395275787925044199e-16,2.335524842040665593e-13,2.033048425724565398e-16
2.573251015989943712e-13,6.392607572280232621e-16,2.329109588961923919e-13,2.028933065851437845e-16
2.553020103871626953e-13,6.361805769181032713e-16,2.316770705510651222e-13,2.024729371022939288e-16
2.560417490823874409e-13,6.361623170457484934e-16,2.307206910519907889e-13,2.020418815954458457e-16
2.532593945918147287e-13,6.320637778466987175e-16,2.285970311818102152e-13,2.015983243746523767e-16
2.509446518748325732e-13,6.286788229876731281e-16,2.278977552974187617e-13,2.011410576747473411e-16
2.526762060735191390e-13,6.297313099051561803e-16,2.271070994716145747e-13,2.006720346393989778e-16
2.541075920997815331e-13,6.304904989271965246e-16,2.266820281487637306e-13,2.001957813826318982e-16
2.550862857243184847e-13,6.307363790842795434e-16,2.262402991337794057e-13,1.997168902300768168e-16
2.539416497436895445e-13,6.286800817124057853e-16,2.259231724575376540e-13,1.992399092333100805e-16
2.535785751277956699e-13,6.274676502195487138e-16,2.254562832828294290e-13,1.987693420743144775e-16
2.522295612321151634e-13,6.251571792555432870e-16,2.247855524327504502e-13,1.983096489945956678e-16
2.534202923000951259e-13,6.256994451213903028e-16,2.244249588641154794e-13,1.978652487307574058e-16
2.552066936792669092e-13,6.268514897436470741e-16,2.236260063786459158e-13,1.974405214392400786e-16
2.541351386207922541e-13,6.249661473944565050e-16,2.231146407415184903e-13,1.970398125943896747e-16
2.531835959044124457e-13,6.233028224628783514e-16,2.228930258578854032e-13,1.966674378462267784e-16
2.518610256733184403e-13,6.212834268063475893e-16,2.226513086727483875e-13,1.963276888269156632e-16
2.519419921343868397e-13,6.208278964825761695e-16,2.222497807221822682e-13,1.960248398982591491e-16
2.513364152793829154e-13,6.197079495293320972e-16,2.219777386747653601e-13,1.957631558364466702e-16
2.500948080780213883e-13,6.179498730729408366e-16,2.215990283392047701e-13,1.955469004547017267e-16
2.506604643958982453e-13,6.182665205254494236e-16,2.213591691818181708e-13,1.953803461695102720e-16
2.502705285730405358e-13,6.176718329362977679e-16,2.214315697150309315e-13,1.952677845217381078e-16
2.493649197222957506e-13,6.165819108076280085e-16,2.213481606872893601e-13,1.952129149943192781e-16
2.511813054919416699e-13,6.185718867926122218e-16,2.213668753855941081e-13,1.952144583340813527e-16
2.531161363614952193e-13,6.207794702971272195e-16,2.214671888282751636e-13,1.952650249934891604e-16
2.535255685035080512e-13,6.213998956072068666e-16,2.216722150226865944e-13,1.953555795156486884e-16
2.531645987254753093e-13,6.211909571159860293e-16,2.216208060373736171e-13,1.954770969766289784e-16
2.519789876943630827e-13,6.200936345725605706e-16,2.214083198122530606e-13,1.956205513978439583e-16
2.497455975363775032e-13,6.179943468943196138e-16,2.219976979887447458e-13,1.957769035952030459e-16
2.509554453722590727e-13,6.196423299105190357e-16,2.224477394055491107e-13,1.959370931905285461e-16
2.523753352017988934e-13,6.214597667112049522e-16,2.225787143162204232e-13,1.960920347894133356e-16
2.545046268256470555e-13,6.239995522023272467e-16,2.225568577708963760e-13,1.962326183371504415e-16
2.550736704543518229e-13,6.248376115273181829e-16,2.227581584010103027e-13,1.963497136665083451e-16
2.556039304096559256e-13,6.255817205502975215e-16,2.229617562283877812e-13,1.964341792478608221e-16
2.560672494615411825e-13,6.260485555015841415e-16,2.223003365614564512e-13,1.964768751435934518e-16
2.562320893239657675e-13,6.263028136978820573e-16,2.228811191223678382e-13,1.964686801547037405e-16
2.558175150587398339e-13,6.257578619153604177e-16,2.229641251084649407e-13,1.964005131282617453e-16
2.541568361183284680e-13,6.236796687308053082e-16,2.226095912894646728e-13,1.962633583698404059e-16
2.572415106841782964e-13,6.266282512702178220e-16,2.222870815681287323e-13,1.960454305705882796e-16
2.569396741911267442e-13,6.257091010066153374e-16,2.216879412041139332e-13,1.957329030424279296e-16
2.553416772025483251e-13,6.232679612754015588e-16,2.212477854951390662e-13,1.953291111860132221e-16
2.537067272994207532e-13,6.205837890900545925e-16,2.206369467287051635e-13,1.948226845819131749e-16
2.468078583369226238e-13,6.120659923566130288e-16,2.204071350925821133e-13,1.942198718136173790e-16
2.407640893521615593e-13,6.041007712492466911e-16,2.190564219219153952e-13,1.935362398051805658e-16
2.335777120650813612e-13,5.947882328357677680e-16,2.181398078330270519e-13,1.927875426199882549e-16
2.377705560193139216e-13,5.981233572578784045e-16,2.176147265706054217e-13,1.919893729437361617e-16
2.449123925159342040e-13,6.046408223261563060e-16,2.171751109648815710e-13,1.911571174486772374e-16
2.439637250714790598e-13,6.021107267286981556e-16,2.162503645173505039e-13,1.903059244642481722e-16
2.442574734916789335e-13,6.008136187294832404e-16,2.146301893793652291e-13,1.894506836780484673e-16
2.474253461072875107e-13,6.027616737351241059e-16,2.136665605785838091e-13,1.886060175348844638e-16
2.487170831205238107e-13,6.027395847006335818e-16,2.130108047038321250e-13,1.877862839711946938e-16
2.502054491404879042e-13,6.029253942144940792e-16,2.119977284927350780e-13,1.870055901165803652e-16
2.514816040521904758e-13,6.029955219096356819e-16,2.112218052378450764e-13,1.862778166121748575e-16
2.513180366307366864e-13,6.016779601359225281e-16,2.107574148590356502e-13,1.856166522361119588e-16
2.506758878219715181e-13,5.999219760741164927e-16,2.099333028347665705e-13,1.850356385882997270e-16
2.514104494716680634e-13,5.997881868088325767e-16,2.091401543956810589e-13,1.845482246693586499e-16
2.501481230731517562e-13,5.977816818629805362e-16,2.088550913474153899e-13,1.841665086785595784e-16
2.488373255352300311e-13,5.959152664789548401e-16,2.087093932607214607e-13,1.838902156833061659e-16
2.494002466878509102e-13,5.961607122509427854e-16,2.083448798361390534e-13,1.837067186499463115e-16
2.509718745832536562e-13,5.976534434990004638e-16,2.083198873265508941e-13,1.836006713853065988e-16
2.508548419064420666e-13,5.974297333066646831e-16,2.081163726829456357e-13,1.835568649603530749e-16
2.506543602692170172e-13,5.972465187628975086e-16,2.082750254260571135e-13,1.835601882403979599e-16
2.447023740253710759e-13,5.909727159305914230e-16,2.084657990958329680e-13,1.835955829697912441e-16
2.284671122399855226e-13,5.732958419549003946e-16,2.081685824212746454e-13,1.836490387027681729e-16
2.323630035852894565e-13,5.778002970483950657e-16,2.089156981647199498e-13,1.837039717786906660e-16
2.419024376985547022e-13,5.884046464282681756e-16,2.099788868116723807e-13,1.837428055007667990e-16
2.247007927898989458e-13,5.695317370080670198e-16,2.099551525520709486e-13,1.837517187779164209e-16
2.152964445014716684e-13,5.588376662905352736e-16,2.096882758001980627e-13,1.837156517328328676e-16
2.294029761248148410e-13,5.742991381461428933e-16,2.089752104018186595e-13,1.836195923731492073e-16
2.497686131730534604e-13,5.961148740345878305e-16,2.082674702359652541e-13,1.834486194519456703e-16
2.542449007936981614e-13,6.003738593012883703e-16,2.078502210410754670e-13,1.831879571694977975e-16
2.543501617150989136e-13,5.998388184346604620e-16,2.075382439746480606e-13,1.828239559974723944e-16
2.541512148054858810e-13,5.987742178305460264e-16,2.070179180817578917e-13,1.823512542951815655e-16
2.537051421902945711e-13,5.972941881656944981e-16,2.065762160050128528e-13,1.817774340278648510e-16
2.532627526641477593e-13,5.956159868883643251e-16,2.057796400528909369e-13,1.811137017825479647e-16
2.541783994152307332e-13,5.951951273607137663e-16,2.047765468460333686e-13,1.803712586336190109e-16
2.544221156583889353e-13,5.940001609935928510e-16,2.040322937124098831e-13,1.795612448645411200e-16
2.534242865684961256e-13,5.913630203270141605e-16,2.029852600886991128e-13,1.786946972667188103e-16
2.528458036922721526e-13,5.890844693894045837e-16,2.019129713064822778e-13,1.777825130048988536e-16
2.523639356515707104e-13,5.868363752436998888e-16,2.007675493981482392e-13,1.768354199875448885e-16
2.492561196102643244e-13,5.818125749949346367e-16,1.996278918389464145e-13,1.758639536281007904e-16
2.486511193934685597e-13,5.793473747090665365e-16,1.982937325084691350e-13,1.748784398410517295e-16
2.478925186723809406e-13,5.767428682359486087e-16,1.971686748262654894e-13,1.738889840849256264e-16
2.452990327041789438e-13,5.722619596437004175e-16,1.966121524536086001e-13,1.728672324031328280e-16
2.466602834990990286e-13,5.718624673556873016e-16,1.953342573779460076e-13,1.718911049407686420e-16
2.436477559092749899e-13,5.669610338065583273e-16,1.939628003519630426e-13,1.709514983270671878e-16
2.436500474561598657e-13,5.652949666030885743e-16,1.928681210994149714e-13,1.700474165104308602e-16
2.424001972810693641e-13,5.624078673254592898e-16,1.918179948466971876e-13,1.691877819291145506e-16
2.417235207821287802e-13,5.602429250734523910e-16,1.910640421410880001e-13,1.683793559879071314e-16
2.412616502232878918e-13,5.586865700650055295e-16,1.923354286158942095e-13,1.676228084264804882e-16
2.388704756402527308e-13,5.550924551160590554e-16,1.927784348377900260e-13,1.669156434309552688e-16
2.402254244070522707e-13,5.547687044722204767e-16,1.885547111506109453e-13,1.662553723822330594e-16
2.410731630477544777e-13,5.545283860827907298e-16,1.879765340674784835e-13,1.656395777421429924e-16
2.413242501035515171e-13,5.537278548265013034e-16,1.873322510907267038e-13,1.650659072059907373e-16
2.410840200006774125e-13,5.524484660304465144e-16,1.864317830472217263e-13,1.645320682286511270e-16
2.400668293674391060e-13,5.505015700250742248e-16,1.859822463984311444e-13,1.640358229039694937e-16
2.384959802611628766e-13,5.480119401175232654e-16,1.853377781373573490e-13,1.635749831791052613e-16
2.398955091822311728e-13,5.486767738193672636e-16,1.849634157862936603e-13,1.631474063872428620e-16
2.398658638829312789e-13,5.479445211055771795e-16,1.847289963094922116e-13,1.627509910836813008e-16
2.423032658830672795e-13,5.497119198259325776e-16,1.840399555387901864e-13,1.623836731718804675e-16
2.417300996170135872e-13,5.484902284502739978e-16,1.837957382738707532e-13,1.620296171490796014e-16
2.421630728997504161e-13,5.483629897835168011e-16,1.835774006008559644e-13,1.617128843836240908e-16
2.405305639127055968e-13,5.461743152449956147e-16,1.833488401165568398e-13,1.614228849875998868e-16
2.414541247532592574e-13,5.465676963009099722e-16,1.827416514762943466e-13,1.611537586001636653e-16
2.421608774579516910e-13,5.468119888119412021e-16,1.824184016188663259e-13,1.609036971620889526e-16
2.427428871970674002e-13,5.470310661805956643e-16,1.825674596776917819e-13,1.606715282421849686e-16
2.425182502802909484e-13,5.463814559360406072e-16,1.821937998162535466e-13,1.604567615214808989e-16
2.429171417154707820e-13,5.463708430185186553e-16,1.816881197366539622e-13,1.602589811558963644e-16
2.439955469338106276e-13,5.471441797301840202e-16,1.816298048824292643e-13,1.600777786173561799e-16
