# Flux, Flux Uncertainty, Sky Flux
2.846461951756348076e-13,2.377605665936919591e-14,1.635603305956988664e-11
2.884234440512901536e-13,2.135707092674031195e-14,1.455471953456582410e-11
2.795992730459271421e-13,1.930549722998508100e-14,1.307305927194103199e-11
2.830171287746983673e-13,1.771644393958461946e-14,1.189949463851122514e-11
2.600131498446840371e-13,1.627618023320955248e-14,1.092608604274172649e-11
2.342469883546623194e-13,1.508861030498258708e-14,1.014611909796034939e-11
2.319447776881401912e-13,1.430368556495298184e-14,9.595160228729140036e-12
2.201687906589179074e-13,1.365045072154375646e-14,9.153775683983098780e-12
2.130078639654832828e-13,1.322504366896165095e-14,8.874322422077254929e-12
2.024675158446442703e-13,1.292557869658589276e-14,8.705250167291100368e-12
2.077909100384265293e-13,1.279866163952164351e-14,8.583125238564658268e-12
2.054468024869268355e-13,1.268927498276057012e-14,8.507620795181297823e-12
2.050682154716298229e-13,1.262720188840462133e-14,8.469688982358126822e-12
2.133506564809944723e-13,1.259570063088949493e-14,8.412178278054019909e-12
2.165401101976115219e-13,1.248808536849635992e-14,8.317851526895463185e-12
2.131792883056667213e-13,1.226107389026977816e-14,8.157580051660631006e-12
2.150952557361742506e-13,1.197042529465691493e-14,7.938030236232416382e-12
2.132713619700637295e-13,1.156372420068074448e-14,7.644130161407909703e-12
2.044233942252246945e-13,1.107364203399592546e-14,7.328356705746302749e-12
1.982421644619419874e-13,1.056325577695578928e-14,6.975394462387432329e-12
1.954395085302872305e-13,1.007452970074596432e-14,6.624017179124227483e-12
1.903516398327773151e-13,9.610380919456997468e-15,6.309721113912017231e-12
1.818940155005139537e-13,9.166203627474902652e-15,6.016496431570120332e-12
1.864427735507568705e-13,8.847645602493904187e-15,5.760099934207791705e-12
1.803225907187577863e-13,8.528384363634531424e-15,5.549182091077370743e-12
1.747079208759153443e-13,8.258149801901966846e-15,5.373640382291292891e-12
1.707975240406748857e-13,8.034390811386233552e-15,5.224417250185347118e-12
1.616340591140864994e-13,7.814552659423730264e-15,5.099626821028814059e-12
1.762019950173521853e-13,7.746510919413958743e-15,4.989373567161435191e-12
1.876579514925409967e-13,7.687082829655458441e-15,4.903792767531524418e-12
1.913568882329886263e-13,7.598493420813262262e-15,4.822492586947592653e-12
2.059673357814846254e-13,7.582013465389617300e-15,4.754898307590213433e-12
2.077004014998634274e-13,7.508778543303083647e-15,4.696230230455400535e-12
2.204102725072299066e-13,7.496505338358480699e-15,4.639905266760961077e-12
2.315367103155540960e-13,7.476605728061644707e-15,4.583332324775984858e-12
2.336991272492785221e-13,7.408970275922587145e-15,4.524165615394436219e-12
2.435847579127241879e-13,7.380702767849130214e-15,4.470408285671874657e-12
2.464788867116419360e-13,7.305604122725898085e-15,4.403295998485893692e-12
2.489649522073482377e-13,7.225264378973452334e-15,4.341113467749237122e-12
2.508152503006015645e-13,7.125230063032132835e-15,4.262211982347410586e-12
2.553157331171848671e-13,7.022223912655517253e-15,4.170326280858654043e-12
2.603243088578531930e-13,6.901862422364938785e-15,4.061054574188495998e-12
2.583549973618493184e-13,6.738238755729783745e-15,3.954955645375109053e-12
2.595201319862142862e-13,6.566433866746574907e-15,3.827266814312364724e-12
2.543238396928785884e-13,6.343443482551241399e-15,3.683799051775013647e-12
2.442185189213367481e-13,6.078543055067436371e-15,3.527769123934754063e-12
2.343778225855877399e-13,5.801139611604166305e-15,3.367694521611064404e-12
2.384231937315820883e-13,5.567533310316505356e-15,3.183023434065448219e-12
2.258218718569093229e-13,5.259792567477944388e-15,3.005251941770694982e-12
2.118835608673028023e-13,4.959322575530648411e-15,2.837469708305251459e-12
2.090746308473064598e-13,4.733382345293607703e-15,2.686139407737996911e-12
2.047709473606258390e-13,4.529027568840375849e-15,2.553159040265044106e-12
2.026777235010941031e-13,4.370828226667047284e-15,2.446859291726738166e-12
2.046982724607584170e-13,4.264061223845488543e-15,2.365688801372989261e-12
1.997740214434237310e-13,4.151552371836917591e-15,2.302114299800249040e-12
1.932330396989180544e-13,4.053919839648309480e-15,2.254829969541813974e-12
1.988000740512058528e-13,4.027723546106337240e-15,2.218986517890816857e-12
1.965304852334371482e-13,3.979475312977449568e-15,2.190673289903962024e-12
1.984879708401294120e-13,3.962692606590368859e-15,2.173248359756532833e-12
2.027286576013214996e-13,3.965247273860298719e-15,2.163535656031299186e-12
2.046138867565919182e-13,3.960159135221347468e-15,2.152096264657339495e-12
2.059276860962468234e-13,3.958525764347991500e-15,2.148706212596216165e-12
2.105295104265426324e-13,3.970457193188977255e-15,2.143339595638624188e-12
2.128865034357001912e-13,3.968455977974883353e-15,2.132412200188791713e-12
2.208459585610149256e-13,3.987038465982271138e-15,2.120843165350399249e-12
2.171208943643055241e-13,3.948372659355147444e-15,2.104727085135917803e-12
2.163904578286101165e-13,3.914027591115754472e-15,2.084174033065518161e-12
2.131052240549944490e-13,3.858683743110968368e-15,2.058089465436786686e-12
2.175392324953293843e-13,3.822549623365204724e-15,2.016973775585719600e-12
2.177845848998093974e-13,3.762734210818741712e-15,1.973588301524554557e-12
2.132538903540986012e-13,3.679841148981581405e-15,1.930351984950715872e-12
2.083653395390382865e-13,3.593848334587789526e-15,1.886576681418979638e-12
2.072561331337107629e-13,3.522181377509911369e-15,1.839377046638748044e-12
2.078482875771799183e-13,3.460218103395620207e-15,1.794927509485260169e-12
2.056179068442003153e-13,3.390539230920603643e-15,1.753465058119648887e-12
2.025025651014690521e-13,3.324506582768727323e-15,1.719827016062813963e-12
2.023327313517879657e-13,3.271824552756367520e-15,1.681126735281216912e-12
2.016317106727827647e-13,3.224936817566609916e-15,1.652423656263633971e-12
1.971995548321788603e-13,3.164670646944333172e-15,1.621121826151148753e-12
2.004158824874560254e-13,3.140452649083335244e-15,1.594203847215484496e-12
2.004229309066973711e-13,3.109184001303232765e-15,1.574665758764127592e-12
1.998454694700253935e-13,3.077303997877473296e-15,1.553784635780152688e-12
1.960638819395500508e-13,3.036246750855289873e-15,1.536185795921303807e-12
1.897503704541746081e-13,2.988737108767628334e-15,1.522334538550209418e-12
1.736116647187242365e-13,2.902756764612714703e-15,1.509166693388601267e-12
1.653685823295297391e-13,2.850120821066045826e-15,1.495383121800171376e-12
1.822015713059620848e-13,2.905967935723576100e-15,1.487314853475251339e-12
1.968694212117746655e-13,2.951354599450431062e-15,1.476794842337683394e-12
2.044367833410697958e-13,2.970423326391891079e-15,1.469784475767552908e-12
2.111563629730204882e-13,2.987348928655529088e-15,1.463598428367429093e-12
2.103037680199050187e-13,2.974730259432729013e-15,1.455106012060303792e-12
2.153675276520350056e-13,2.988589538400373493e-15,1.452305226271398380e-12
2.105272481670612298e-13,2.964978384145366442e-15,1.449483099865717014e-12
2.141393706592106781e-13,2.974836834849304508e-15,1.446650674607070111e-12
2.128147747925069221e-13,2.966719657529528127e-15,1.445008617891454308e-12
2.126680702882316481e-13,2.963350593481095869e-15,1.443047195710115524e-12
2.144383392941203090e-13,2.967009932941439146e-15,1.439933256480511736e-12
2.161865100715268089e-13,2.971818052267140681e-15,1.439825590623453998e-12
2.243336938030757997e-13,2.998641851942841557e-15,1.435199438568585744e-12
2.289273841989806908e-13,3.013105910217859039e-15,1.434888333545194569e-12
2.277777419538057997e-13,3.004470133457137621e-15,1.433170472277006356e-12
2.287733988378028962e-13,3.001153543083419850e-15,1.427452807575026964e-12
2.223544199307766034e-13,2.969441914562924160e-15,1.423486596124291165e-12
2.220468325982690438e-13,2.956578726574159557e-15,1.413212846350102930e-12
2.218776796883619240e-13,2.945049303512144167e-15,1.408405520144815629e-12
2.152929289511905944e-13,2.903310226091976168e-15,1.394430177948617415e-12
2.177163490735952951e-13,2.895368875773360336e-15,1.384057803688037877e-12
2.266313269897483517e-13,2.908564535337158407e-15,1.371730754049952496e-12
2.247468552605779161e-13,2.875193801093724674e-15,1.351042968439988785e-12
2.319535872409446796e-13,2.875859875917366127e-15,1.337161325200943786e-12
2.341750636397114957e-13,2.852456445797369616e-15,1.316868605694004397e-12
2.354677739460531876e-13,2.820318320041145752e-15,1.290818023034174596e-12
2.366817297626334311e-13,2.786003686385170761e-15,1.267300987737081582e-12
2.237328281358020819e-13,2.695020703450753337e-15,1.236860495784039878e-12
2.165377170467999798e-13,2.623143767100428121e-15,1.209372524837270359e-12
2.057087877463551475e-13,2.531945615918045609e-15,1.173151075489231812e-12
2.128693943634459160e-13,2.506597062308484177e-15,1.141066607338433334e-12
2.202657187919395635e-13,2.479694432915889697e-15,1.105448600013363430e-12
2.192524774767794551e-13,2.425529636574356785e-15,1.073277694979512628e-12
2.152467447345091434e-13,2.363790928223640577e-15,1.042466845937092899e-12
2.117822091219446756e-13,2.308240545580642365e-15,1.014277572995217127e-12
2.093879500130392598e-13,2.261266620906518304e-15,9.881296173796766971e-13
2.083370353692809952e-13,2.226770985533650117e-15,9.695397177577006933e-13
