# Flux, Flux Uncertainty, Sky Flux
5.418718858730031665e+59,7.956661867557255024e+58,3.233008104911776152e+60
3.148864864323653226e+42,4.572430749069865354e+41,1.903242420367708248e+43
3.154688046829837469e+27,1.571806232818513781e+27,1.120447977638328691e+29
1.924487621070338800e+16,5.408917221133338000e+15,2.280504545188503360e+17
6.499331787988728844e+06,2.021841986256801523e+06,1.046570345760132223e+08
4.235604124711661589e-01,1.125928336785067402e-01,6.009376828851834773e+00
1.212037718277947535e-06,4.398428777058029688e-07,2.218007195876557015e-05
1.092159570812109876e-10,4.783704406026351266e-11,2.710088031776727510e-09
8.942964781614518086e-13,1.814885409902266783e-13,5.835429453494346133e-12
8.828439570332401153e-15,3.699901314683103323e-15,1.610241397348085576e-13
1.615447161535773510e-15,5.095329083078876264e-16,2.310716663958042160e-14
1.202034095195307546e-15,2.555595851983006803e-16,7.782815460281860542e-15
9.487473247293877476e-16,1.912189436642040519e-16,5.402609905455066700e-15
4.705321507967263249e-16,1.084867449971386492e-16,3.962691734126059055e-15
1.533662135779088908e-16,7.455127935747333730e-17,3.047848444810259525e-15
5.529472663884782615e-16,8.766630171370983499e-17,2.029123838848378079e-15
1.224208015936984420e-16,5.423710731326663768e-17,2.178486967853882389e-15
2.666029961125535954e-16,6.004101536967492511e-17,1.656734136141173924e-15
1.424543828217086467e-16,3.825471451335355097e-17,1.620743328971245286e-15
2.447346689067490604e-16,4.936360333435036682e-17,1.375291839525188342e-15
7.305536921510765017e-17,2.981669348411297183e-17,1.361123419929835253e-15
1.429389557093786908e-17,1.955703443384188217e-17,1.470409082028825739e-15
5.249978642911924196e-17,2.768601343759608343e-17,1.277886835817299461e-15
7.207569080955109158e-17,2.971440653677157425e-17,1.158752100601972225e-15
1.466295190604766863e-16,2.893621648547800499e-17,1.025179168542214804e-15
4.008299605658967704e-17,2.027606600004072566e-17,1.059474509735392597e-15
4.802343596952969973e-17,2.059245468701049417e-17,1.024396194671491040e-15
6.572216934079975133e-17,2.429714510346470169e-17,9.413821880707244225e-16
7.324161689194046765e-17,1.906259616955777009e-17,9.129971278784688083e-16
1.119434167638046830e-16,2.660947854849829537e-17,8.622012457486228466e-16
1.273883426505276157e-16,2.557302213899681643e-17,8.316307037338446589e-16
1.459937400149976745e-16,2.486676227886583762e-17,8.077351990641161918e-16
1.215319941156434249e-16,2.207666043118734334e-17,8.257932237992929256e-16
1.229183091627138003e-16,1.893513990795693832e-17,8.118109394577553548e-16
5.745652831817514645e-17,1.883625571848690513e-17,8.494017852975722679e-16
4.945975873304972782e-17,1.624909073117502584e-17,8.057390554414734096e-16
7.899951182715876959e-17,1.807366738574004532e-17,7.433514717100177001e-16
2.840049117088375702e-18,9.148026338505128431e-18,8.175795240630475697e-16
3.189510959584148457e-17,1.300063806359747769e-17,7.514663424905330076e-16
2.136171853099518347e-17,1.063902067374375030e-17,8.025234968907183830e-16
8.635276440803104401e-17,1.557499949085942111e-17,6.982603169695746334e-16
9.679162922751872491e-17,1.647073407007961569e-17,6.743046498303910426e-16
4.334920568368934023e-17,1.214447573342216922e-17,6.920725562149191147e-16
4.111822376563338280e-17,1.391688529653994780e-17,6.955884312627872528e-16
1.188115221499851269e-16,1.695506330770467895e-17,5.965012248798329228e-16
2.615475891862029440e-17,1.065770160833097396e-17,6.445979732636783277e-16
6.468885798660712929e-17,1.590626562113942863e-17,6.276132802170907320e-16
4.694759129605881465e-17,1.061624990732652140e-17,5.924682305194275973e-16
6.547198489409037668e-17,1.250551734524450486e-17,5.651159402192996258e-16
2.099452935286061367e-17,9.613528174157073884e-18,6.095752270323394994e-16
9.826190116893807931e-17,1.521709475801437802e-17,5.198340956544306850e-16
1.069507983200907097e-16,1.517164869575072341e-17,5.228068884875190346e-16
9.246226875390549099e-17,1.245797213513730195e-17,5.388595918100046834e-16
7.241615530590782554e-17,1.186621902356939897e-17,5.374363511993298652e-16
5.878965746601916552e-17,1.073643363753368561e-17,5.196551306811112191e-16
6.528763615628123248e-17,1.393586489314522518e-17,5.267722993767079418e-16
2.910750861338439525e-17,9.705606522405474814e-18,5.199491945356664577e-16
1.674222566244204891e-17,7.460246855397010482e-18,5.043721021494390544e-16
4.473287634368374202e-17,1.011901023991326841e-17,4.949785941351848701e-16
3.389544356387184446e-17,9.269683815728714059e-18,5.030882594377360115e-16
4.338555558785654589e-17,8.751725225422563764e-18,5.120812627946592696e-16
3.798264285841484320e-17,9.026369639548536023e-18,4.453720540652090984e-16
8.777136436862534591e-17,1.228456235660351079e-17,4.384994467065276869e-16
4.906540404264092912e-17,1.021117360789511589e-17,4.812846086773626359e-16
3.127248627684277645e-17,8.229972020343037093e-18,4.825563992394050197e-16
1.059875406342480996e-17,6.520719470632575891e-18,4.657915718351847452e-16
1.692709409888068507e-17,7.095529839507786210e-18,4.630101091252138838e-16
2.190852712294369560e-17,7.546670878538635341e-18,4.489858276351593714e-16
5.399979354336919742e-17,1.036865637099552371e-17,4.018973613269062120e-16
3.961618057591396291e-17,7.861748217318568392e-18,4.276671035083467936e-16
4.035176920485968234e-17,9.051423582845082505e-18,4.076112558406261568e-16
1.187093870402605667e-17,6.835499081214361152e-18,4.327535809263231992e-16
4.463368409685425744e-17,8.937700363376945985e-18,4.099425766869304236e-16
2.407843063981774480e-17,7.279752039838964747e-18,4.153817089685962608e-16
3.206187411672550867e-17,7.809381843943695183e-18,4.098030968941185445e-16
2.992620295237775248e-17,8.285373329732367438e-18,3.869994645252854228e-16
1.513913898593316257e-17,6.874057251001928030e-18,4.019950725709945964e-16
1.376764072468324756e-17,5.424239550975408969e-18,3.988214700513082742e-16
2.351245152501728462e-17,6.717032500106283684e-18,4.093853960917646322e-16
5.843379823685903559e-17,8.632674223736878512e-18,3.675743137434933643e-16
2.919807977318303865e-17,7.631989020497239338e-18,3.854781373670720508e-16
1.188447309653670796e-17,5.319003695930309589e-18,3.932333908436751646e-16
3.081001105340479338e-17,7.945706884442592175e-18,3.878647907405015435e-16
2.942559949754665287e-17,7.617366156107595596e-18,3.694488565515159272e-16
1.371074208361451361e-17,5.552328556586627522e-18,3.831859592540631940e-16
1.389490279546965573e-17,6.233451941406147869e-18,3.744018850653552381e-16
1.568288360399401658e-17,6.153072854600739517e-18,3.722468523737779745e-16
2.732830509669668879e-17,7.483102568691657421e-18,3.630258376095795978e-16
6.831258302758975712e-18,4.721233865308116728e-18,3.771128260672200036e-16
1.695334226231990300e-17,5.184336951598079326e-18,3.762317225640941965e-16
3.799641808113422968e-17,7.307333254638943505e-18,3.421368205753890845e-16
9.018046345279091833e-18,4.055993654326589840e-18,3.811738907320962780e-16
3.493109934329375183e-17,6.911049196173675313e-18,3.508751246650397340e-16
1.261127200479063813e-17,4.766177971309655103e-18,3.478915741047420533e-16
5.220088813769663298e-17,7.863118740205492860e-18,3.141928301544066211e-16
2.965798555734613930e-17,5.288222146431362744e-18,3.410996722164691130e-16
3.030242716873078768e-17,5.900900672577998291e-18,3.412226885898701208e-16
2.880014515837400733e-17,7.077914616927730312e-18,3.433837998817374507e-16
2.981117538877695959e-17,6.896219346881686972e-18,3.228691702035640874e-16
4.079941542950831056e-17,6.488358873812102523e-18,3.361454202011464511e-16
1.815120291636111134e-17,4.967713538800571704e-18,3.356433633644480810e-16
2.011630674007046986e-17,5.533334029013405859e-18,3.316224946588202195e-16
1.108149734258669789e-17,5.140646889242221369e-18,3.468195511068501596e-16
1.336157140605133992e-17,5.230593776107421078e-18,3.370783891490039633e-16
2.160524605829444998e-17,5.761884453710382405e-18,3.418099670348826134e-16
3.137736961135757693e-17,6.071778278598088049e-18,3.270782217903706634e-16
2.794802481802305922e-17,6.392930237576012701e-18,3.379059253523501432e-16
2.238697651181824520e-17,5.832521756652101308e-18,3.346089964420764495e-16
5.575558305421035804e-17,7.464868374204601025e-18,3.093748304622287128e-16
2.870020193593315443e-17,5.457903132996426725e-18,3.327730138326200467e-16
3.704679367686734663e-17,6.356596851972053478e-18,3.296393430710087701e-16
