# Flux, Flux Uncertainty, Sky Flux
7.443348779435764804e-12,5.467274503724549976e-14,-3.599618862469129223e-14
7.715574044441499285e-12,5.497405256953766352e-14,-5.125870726148371793e-14
7.860236052645384769e-12,5.489898595055290890e-14,-5.585722585565179141e-14
7.978245188115297881e-12,5.460706912628472648e-14,-6.085592479386241659e-14
8.102455433430669610e-12,5.433327739791775795e-14,-6.873811580015037343e-14
8.176368955505279993e-12,5.406077122151544167e-14,-6.614971288185260088e-14
8.203295510471635430e-12,5.263659822105456243e-14,-6.559437868573192819e-14
8.360737130966473683e-12,5.368174942787384983e-14,-2.851138245062275697e-14
8.371827408665898715e-12,5.325154940942149102e-14,-9.778988689705542887e-15
8.399109435886028273e-12,5.286014739208016483e-14,4.017321639966363828e-15
8.482575909049149153e-12,5.260394711598924864e-14,9.858807981932761405e-15
8.498358403411319135e-12,5.212551117517805757e-14,1.919519688387161549e-14
8.620569526411068363e-12,5.203277075151744800e-14,5.599255677629473948e-14
8.567762411388222017e-12,5.133521583378048369e-14,3.292388528765060133e-14
8.666291094526799989e-12,5.111603439490304510e-14,2.021862876561622142e-14
8.784084428401176845e-12,5.102596603093695243e-14,3.734234877843327025e-14
8.832277093718483674e-12,5.070648060407879764e-14,3.872210748045972651e-14
8.894520866030304712e-12,5.045935295866685984e-14,4.788254697009597042e-14
8.850806293457699906e-12,4.988129737506228716e-14,3.792160730759172146e-14
8.993901633579123520e-12,4.980612085738414895e-14,1.625279331388518154e-14
8.859246755098589816e-12,4.904557686672237077e-14,2.513743217847879763e-14
8.947979475116782419e-12,4.889497394500401401e-14,4.049249907940446458e-14
9.034880386807771189e-12,4.870150087418369510e-14,2.998455130561103493e-14
8.962010488778097420e-12,4.811744652899714162e-14,4.022366425974446364e-14
8.951992048369963134e-12,4.772293872232402072e-14,4.375674659816527355e-14
8.961193971150400768e-12,4.734718932990942718e-14,3.217319465063794317e-14
9.048837904131980460e-12,4.717392701156687408e-14,1.621306594976892975e-14
9.080334090942856854e-12,4.699196094093747037e-14,5.878168093267793834e-14
9.007309388050777450e-12,4.643350229987155574e-14,5.956762523440880361e-14
9.147615718007795135e-12,4.642875960594125225e-14,4.710942385516861223e-14
9.103070993171005351e-12,4.590111773754428497e-14,1.427205328391708711e-14
9.059982526436671539e-12,4.550573153439833825e-14,3.769624312240560372e-14
9.059557529826561318e-12,4.518968110655365929e-14,5.788015449169811223e-14
9.094462870093862184e-12,4.494361524430035342e-14,5.330653826600728677e-14
9.103863197328748019e-12,4.465119731985760426e-14,5.767249831698260090e-14
8.960268767088810540e-12,4.397432904410974223e-14,5.338548404926346024e-14
9.039848953440511040e-12,4.384226079916221320e-14,4.068166966895351044e-14
8.875171203312671271e-12,4.313022448471663618e-14,3.849493170609862747e-14
8.991940543032924340e-12,4.311477568859487034e-14,4.068569510963541543e-14
8.844621343695188075e-12,4.247013034283989892e-14,3.964613256141323082e-14
9.054521284355261270e-12,4.261035023985904733e-14,1.058826517827109030e-14
8.945397440675198986e-12,4.208612649702230925e-14,2.125376836538090635e-14
8.950600257521874400e-12,4.184198724974258072e-14,3.412957195991491363e-14
8.946029981248538892e-12,4.156532381758116868e-14,3.892013567944702801e-14
8.853195465604125794e-12,4.110967804551546521e-14,6.279009020310746139e-14
8.905713019189730861e-12,4.094071225596274379e-14,4.770445283599688533e-14
8.865723266331602558e-12,4.060743428647149741e-14,6.772496713945128041e-14
8.885463277207457741e-12,4.039051607161386638e-14,7.279501930285544953e-14
8.907909623751652727e-12,4.018236331096313390e-14,5.421863554816337030e-14
8.845517383593099712e-12,3.978087267913046327e-14,3.564153595081444176e-14
8.773295870137085382e-12,3.942107590780872225e-14,5.811215482228458353e-14
8.772076995253651583e-12,3.919039493638487421e-14,5.605452047448967274e-14
