# Flux, Flux Uncertainty, Sky Flux
2.106998413666795338e+44,8.484753356605617467e+42,-7.772340366830241953e+43
1.573057704072706826e+32,9.482578854559037959e+30,-1.987473972165726674e+31
5.483615030336900039e+21,3.799499314672983736e+20,-4.357662374435692216e+20
1.537061278832573242e+13,8.620324076199498291e+11,-3.664909075598440918e+12
1.767313068287859205e+06,8.460187160019062867e+04,-5.401370144460303709e+05
7.575229391490209352e+00,3.956732854071143279e-01,-3.752870245567165863e+00
4.560875321973680832e-04,2.252820334000729251e-05,-2.444267225819278392e-04
4.748381758410094109e-07,2.295392266421836215e-08,-1.966659636936908079e-07
3.009196209089514216e-09,1.506132874428835132e-10,-1.095762258766279230e-09
1.243144991763668499e-10,6.022283595428926951e-12,-5.696463887499050647e-11
2.166803112696676525e-11,9.650562682541587354e-13,-9.212454116674309548e-12
7.770773830164372305e-12,3.307378121850794178e-13,-2.653877764123261494e-12
6.059707910338729977e-12,2.298537508781382693e-13,-1.908979970678541298e-12
4.535729552341994533e-12,1.712000254068536935e-13,-1.323995412409676754e-12
3.703455351798398285e-12,1.417153661692408198e-13,-1.021889977719067666e-12
3.122314261811373239e-12,1.227835674045356504e-13,-7.960444929451214347e-13
2.785334010812386055e-12,9.410345471430222244e-14,-7.482272413828052371e-13
2.725143026305036519e-12,9.338122928526140715e-14,-6.211503358032971914e-13
2.611868579455434939e-12,8.735771449814349877e-14,-6.419825146727909117e-13
2.540164311628300691e-12,5.056552797604901841e-14,-5.379695462056655016e-13
2.626336428325796229e-12,4.671159174168378051e-14,-5.409956410079579915e-13
2.598592707039468249e-12,7.140583140366101656e-14,-4.625423994362955352e-13
2.693118784564035351e-12,7.719589584896613853e-14,-4.164752596345448791e-13
2.563018645137122053e-12,7.867520836606044306e-14,-3.540076011344049544e-13
2.698634585533939516e-12,7.541924597218728144e-14,-3.525520638954241346e-13
2.774604195711395592e-12,7.542492816462102553e-14,-3.117218908742273773e-13
2.797938421776715038e-12,5.633796613555505256e-14,-2.936052155104349427e-13
2.942112671128435064e-12,7.494094207806886980e-14,-2.514451833389623421e-13
3.063010877535552927e-12,6.711209671280113805e-14,-2.611039183142457149e-13
3.252957092619799908e-12,5.165199262582156364e-14,-2.442733185638016396e-13
3.375953393079443400e-12,7.197869466267400307e-14,-2.547021789101751051e-13
3.731935870484857236e-12,7.526417597897198973e-14,-2.280594608034175582e-13
3.812038764602099060e-12,6.373788911391223080e-14,-2.269391167771763964e-13
4.015670311875784561e-12,7.481749456047141065e-14,-2.150603142668137870e-13
