# Flux, Flux Uncertainty, Sky Flux
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
inf,inf,inf
4.565047444729785521e-16,3.447662931896681509e-15,3.879163402587894376e-15
3.916976204598575104e-16,3.561539307508311056e-15,3.916392505271672717e-15
2.661268027916920002e-16,2.749896455805197250e-15,4.142966332317512628e-15
9.040928750400978387e-17,2.759960337654723552e-15,3.847924911914254133e-15
1.503599097320595313e-16,2.317017360798410078e-15,3.836297330985913750e-15
1.852067723938324324e-16,2.655954945855072756e-15,3.583729768514897954e-15
4.268086290109323871e-16,3.027467558504784277e-15,3.372820734098311193e-15
1.724652636378131915e-16,2.492377745335187092e-15,3.470629975386486385e-15
3.146645305606383100e-16,2.739074493522103542e-15,3.186897932216976186e-15
1.555722748541786586e-16,2.837111898610745460e-15,3.367181823133055834e-15
4.226428718768819029e-16,3.154036143143076822e-15,3.244181582173001282e-15
2.148806529214978567e-16,2.490369301062640608e-15,3.422627334905276984e-15
3.034325399870580647e-16,2.969215462740014269e-15,3.131363666388568147e-15
1.651148011798532391e-16,2.298902614069594045e-15,3.200829411859813831e-15
2.146504223344316989e-16,2.268789543221128930e-15,3.208955344520828565e-15
4.981312981529550942e-16,2.988639723516165688e-15,2.964513574363240424e-15
2.054174217882214683e-16,2.100503481488489689e-15,2.996548183877580385e-15
2.264417961557531207e-16,2.454909501510345575e-15,2.946984663645062728e-15
1.338263901108917862e-16,1.864510857772750475e-15,2.986044515149322966e-15
1.952508441516630138e-16,2.367362017074649658e-15,2.727338383634917771e-15
2.961538085093251394e-16,2.402418306155603924e-15,2.694544944576120281e-15
1.607514667730627836e-16,1.791348667237347236e-15,2.734913477116894698e-15
3.877584974891566514e-16,2.571675475691677222e-15,2.561221378376686350e-15
1.059073891159050017e-16,1.640202260317513453e-15,2.745810699575218729e-15
2.390084062378728941e-16,2.029753772796627092e-15,2.604793938298348092e-15
1.967543797134178205e-16,2.017981709205711528e-15,2.582135264748774082e-15
2.514896061780176672e-16,2.128084944451880074e-15,2.437139746454538857e-15
1.692785557972582806e-16,1.990891222937938962e-15,2.443051078183444961e-15
2.214341473288793297e-16,2.055752920588086923e-15,2.456096248686681979e-15
1.386929473056289903e-16,2.202370469798835188e-15,2.295573120849294136e-15
5.800679837833388839e-16,2.603451566231963135e-15,2.004319871990685979e-15
9.978051201936893905e-17,1.598050681870593994e-15,2.307623847721997600e-15
1.122212271807199655e-16,1.523148168738993659e-15,2.229679062594470576e-15
1.592282147056909618e-16,1.861852440072458477e-15,2.158898646605002872e-15
2.111788011994988809e-16,1.962149814501545790e-15,2.160182495429303108e-15
2.422011109044727292e-16,1.848062606821638216e-15,2.072836791367372602e-15
1.753308445816438664e-16,1.610590536010813734e-15,2.066337913539098972e-15
1.836119527069955565e-16,1.735626533301634532e-15,2.008680253519669070e-15
1.306923382975884756e-16,1.437016876208045812e-15,2.019782591701859509e-15
6.452868540850715824e-17,1.117947735119580827e-15,2.148836370837680242e-15
3.689193024702461965e-18,7.713248614727742120e-16,2.078689895088543207e-15
2.804485465624667735e-17,1.184279317657905609e-15,2.100672087245261720e-15
9.088313392343405282e-17,1.298344625368707342e-15,2.004353508289244369e-15
1.912386925551711727e-16,1.521946416342542519e-15,1.753907344751154834e-15
1.110351191541709541e-16,1.447377435014917687e-15,1.881163403744140698e-15
1.266740407248998981e-16,1.391221978438201536e-15,1.865809822064209445e-15
7.869073475127307464e-17,1.413019362884666080e-15,1.868781939289098287e-15
1.030101441715846550e-16,1.327962093243102442e-15,1.835083161496160747e-15
1.213111114995122326e-16,1.258726609874297049e-15,1.713856188848676739e-15
1.745190145645578805e-16,1.627993089959680421e-15,1.780037913999931063e-15
1.771477554223814601e-16,1.334032618524552652e-15,1.635132955171070470e-15
