# Flux, Flux uncertainty, Sky flux
-1.767840776903287915e+05,4.279422487805394485e+04,2.039081135633948725e+06
-2.775109248799597673e-03,7.701307741307268293e-03,3.283873396841342496e-01
5.231936147195831710e-09,6.994044502307635635e-08,2.807267215861673461e-06
-9.586444215391556549e-12,2.025968257661442213e-11,8.147628384856205052e-10
-2.626839861268886924e-13,8.996356220587653257e-14,3.678063863165035026e-12
-1.641279236347044937e-15,3.724233578991920486e-15,1.355339572581257565e-13
9.696032413724006698e-16,6.938539668802720556e-16,2.326627868134331269e-14
-3.208652766412720883e-16,3.310068626698235613e-16,1.221209060161825180e-14
-6.562870232894971260e-16,2.185651535022426819e-16,8.207346470919321323e-15
-5.241604104734926407e-17,1.647903139073976242e-16,5.669586078875699473e-15
1.528797341341629151e-16,1.291701355233044764e-16,4.172742458982799745e-15
7.685537580610574975e-17,1.069529872162793931e-16,3.448629585649051745e-15
-4.088630821835727805e-17,8.862213796738765742e-17,2.890207727586726279e-15
-8.889873924797877150e-18,7.869650889673197587e-17,2.484865599148668893e-15
1.348212742219865060e-16,7.169582361540037291e-17,2.156431798563836803e-15
9.854333605410801211e-17,6.291479647736399370e-17,1.908017144457194190e-15
-1.249079354420591322e-16,5.568284764136586326e-17,1.862501782507952375e-15
1.422581850066432192e-16,5.259623213203205992e-17,1.537664918684310098e-15
-2.486161768129157918e-17,4.846679809416520717e-17,1.557720270964494029e-15
7.390948533197259602e-17,4.581554280876732528e-17,1.467729324637164621e-15
-3.758810363062212335e-17,4.181751458249708993e-17,1.361921972137849628e-15
-7.151478386027856764e-17,3.948179655179830636e-17,1.390962214390907500e-15
3.056273174831254355e-18,3.823824128370588400e-17,1.254949556700663900e-15
1.221303533937324261e-18,3.607229485539812872e-17,1.222236864328013856e-15
1.025207042577280728e-18,3.398958770231253627e-17,1.188236048798694686e-15
8.803142784149019089e-18,3.269027224580162924e-17,1.076226956365313018e-15
-3.885926319506562859e-17,3.134676432218994447e-17,1.104590595131389083e-15
-5.000178609213402862e-17,2.925326101826286370e-17,1.076650666100011244e-15
1.589271271593943717e-17,2.962977069420192154e-17,1.058672027179018151e-15
3.527752442554913975e-17,2.871082672743723326e-17,1.017935842935796237e-15
9.336388038768740546e-18,2.743409010252679406e-17,9.998004227665276204e-16
-1.085633999053507919e-16,2.551252942221324942e-17,1.050441011185205511e-15
2.277282166156330536e-17,2.667542692969324919e-17,1.004074467287928302e-15
3.023984581687086871e-17,2.617113432502612475e-17,9.675179887597546189e-16
1.633262569812548351e-17,2.466860513565346776e-17,9.019331764278258780e-16
-3.043710153960967791e-17,2.338781379572228130e-17,9.315648771387230090e-16
-1.854035309598124425e-18,2.301195077483624357e-17,8.612323511645516367e-16
-1.462549289982838541e-17,2.252307583011673882e-17,8.976175504734561982e-16
3.931519260466438238e-17,2.259802045518171147e-17,8.414082839670704735e-16
-3.658074045907511734e-17,2.210748995753037500e-17,9.373452288244440222e-16
-3.684900247492819283e-17,2.090718162029427895e-17,8.896481998527250914e-16
2.963192065349718072e-17,2.118776613695723737e-17,8.085641325638092957e-16
6.314075435099560482e-17,2.102896298595568351e-17,7.964951680752865849e-16
7.609235574394823360e-17,2.050343714298716842e-17,7.814712850245007586e-16
3.217348201707923783e-17,1.934252661181776105e-17,7.502560204998444701e-16
4.846253655581499121e-17,1.898077699102619915e-17,7.334624412117047915e-16
5.488781048332351773e-17,1.882427196858957775e-17,7.086282739531804491e-16
