# Flux, Flux Uncertainty, Sky Flux
4.495177530325309852e-17,2.118406747257475105e-16,2.373496620631252442e-16
2.211293546287665187e-17,1.922967001782178449e-16,2.483127032069113645e-16
1.810676974294696139e-17,1.636307414358131768e-16,2.522002146612378312e-16
2.812604556550210515e-17,2.004079654874492654e-16,2.391008558422486190e-16
2.318037487463410650e-17,1.776785366743468460e-16,2.374411892828596673e-16
6.322308672670167012e-18,1.304962242205762770e-16,2.511870477908542330e-16
1.122707672089085188e-17,1.552499935078952449e-16,2.306118531469437200e-16
1.902384981669952422e-17,1.701544085309165968e-16,2.320367581689437054e-16
1.818748927338286563e-17,1.818493281094548395e-16,2.350706280561417880e-16
8.608882617843484581e-18,1.175329850000777163e-16,2.381014276157175161e-16
1.004295896622941124e-17,1.225907747711667056e-16,2.335010167995571021e-16
3.182529235353117985e-17,1.803219563002194347e-16,2.093068455791856152e-16
1.805323373315923298e-17,1.485231578526852094e-16,2.261990493385075717e-16
1.489549493203926935e-17,1.706015512693806293e-16,2.135699101240997310e-16
1.166363280565477848e-17,1.434418476831722029e-16,2.219966478314177674e-16
1.035895519376623296e-17,1.327231539910948393e-16,2.241712324666710971e-16
1.408395863477772322e-17,1.465370828649189132e-16,2.278209836854846306e-16
2.400314680015074398e-17,1.648687020681019989e-16,2.119625052690408534e-16
3.292658087142130556e-17,1.980639280291991447e-16,2.017743388273647286e-16
1.850725046046164780e-17,1.466226132979838125e-16,2.187386249844479836e-16
5.810220775949952706e-18,8.700922323127301122e-17,2.212880105570250448e-16
9.875975975375689737e-18,1.296783652814201548e-16,2.124364364307915687e-16
2.561983333001666626e-17,1.779154214147299105e-16,2.080286259724192001e-16
2.577934544350539478e-17,1.802329272525784732e-16,2.046427044860882697e-16
1.119812682107451962e-17,1.195688631017345158e-16,2.149472256456752344e-16
1.995191116818698325e-17,1.550980073970629798e-16,2.068587953390592632e-16
1.247365187127450068e-17,1.446400970983839630e-16,2.204680138302075546e-16
2.090741256103338961e-17,1.670382145316201726e-16,2.095319985838284075e-16
7.602102794072431170e-18,1.227533972163756889e-16,2.093755446692498270e-16
2.445220731281565334e-17,1.670452046777524632e-16,1.920100876604888672e-16
7.733601302465416232e-18,1.198195617186431069e-16,2.110599660679844994e-16
1.370748851758846497e-17,1.447516099303388404e-16,2.055590799385684178e-16
1.962662740016409466e-17,1.530903308699731647e-16,2.182112082505158847e-16
1.812496239794046948e-17,1.441732644025547021e-16,2.071591749907157218e-16
8.509977552649454637e-18,1.117970391999221857e-16,2.145818890805351432e-16
2.342585852824920505e-17,1.795258185448452278e-16,2.016997129625394028e-16
1.065805803207770138e-17,1.368926392325037503e-16,2.064194915061170320e-16
2.081911109889817247e-17,1.581382012595761752e-16,2.018374246055631007e-16
2.082173042765467461e-17,1.709430079397686049e-16,2.041585096151969985e-16
2.076198040827073205e-17,1.562962679147238029e-16,1.951634560252681900e-16
1.394486076069828887e-17,1.487637282376059447e-16,1.900613199330327448e-16
6.982508137640441846e-18,1.286629817491638516e-16,2.081628792981614113e-16
1.202494870257021757e-17,1.427860004760854492e-16,2.064905809295400953e-16
1.727511631062296063e-17,1.476920576254732712e-16,2.001652018542983499e-16
2.155176981058346685e-17,1.706053208415728916e-16,1.926068686470554857e-16
1.109935143969803588e-17,1.390151780559607615e-16,2.032088649408880983e-16
1.921914743030229050e-17,1.587436870090445453e-16,1.978934086827975061e-16
2.227880869171328986e-17,1.613410083621722299e-16,1.969250428178509246e-16
2.293721157818219675e-17,1.557657987404547160e-16,1.964801678250141533e-16
2.758389414654334991e-17,1.681840664757823557e-16,1.945204081173203690e-16
2.387465612118708762e-17,1.717695326747365499e-16,1.853419456047696522e-16
1.476227850802090592e-17,1.416869631279626119e-16,1.995984156063213697e-16
1.449444994515740296e-17,1.299346275415683383e-16,1.935145114152975829e-16
2.131700589457644532e-17,1.566983964732948495e-16,1.908818937135275946e-16
2.088768072960553891e-17,1.652867918748064141e-16,1.930336003078544430e-16
2.218461337327633355e-17,1.431746420031853806e-16,1.940108366221571556e-16
1.595077639618773509e-17,1.406650826664274879e-16,1.914495732648995884e-16
2.282466565571469223e-17,1.631627303425780083e-16,1.902785974735769449e-16
2.048030154660924452e-17,1.319752836879744436e-16,1.900044695052341709e-16
1.350381284664178417e-17,1.222138365292408772e-16,1.900691569091269649e-16
1.569786061680890404e-17,1.601157306759257599e-16,1.890772355946506845e-16
1.523067305449123827e-17,1.185235375951068261e-16,1.931492523005239273e-16
2.545575995006129372e-17,1.631517406370886827e-16,1.901987738365509226e-16
1.935365938029528747e-17,1.615663647996324798e-16,1.955138119832497365e-16
1.890206754229744929e-17,1.553201861831329878e-16,1.900548605278707756e-16
1.937601128272862819e-17,1.579595209314185179e-16,1.873099569580632210e-16
2.124697432425430925e-17,1.343156966877646945e-16,1.864678180131693023e-16
7.727195507079251506e-18,1.022950541716538786e-16,2.047730746659487007e-16
2.172088699086610458e-17,1.563601089030606558e-16,1.867966151043180700e-16
2.241777154859346072e-17,1.419994451972224901e-16,1.852816822582389255e-16
2.908163512108036602e-17,1.598087256155329149e-16,1.931786194979171187e-16
2.090343795543684299e-17,1.716530979378172581e-16,1.942807891113743748e-16
2.618161872093987022e-17,1.545152579583757742e-16,1.920124505849506566e-16
2.172913120912645405e-17,1.562146330721087077e-16,1.852886855905040142e-16
1.707190889147982830e-17,1.551692260437630215e-16,1.874868584067958712e-16
1.189620729991406737e-17,1.408155184934429406e-16,1.996974300455801761e-16
4.240166192573547568e-18,9.142826495301287372e-17,1.997062480743645519e-16
2.752688643021259025e-17,1.506210748797316950e-16,1.925798187267599098e-16
3.208667112679544136e-17,1.638501112530066395e-16,1.749997382614926400e-16
2.488125595460197952e-17,1.418240258927126636e-16,1.867546488797320005e-16
1.974916680044878281e-17,1.324004812319230837e-16,1.939837077547396504e-16
3.261609515379316149e-17,1.737917367955384529e-16,1.839728290125899470e-16
1.450307587353687055e-17,1.398579745115337662e-16,1.958542203542089711e-16
2.227681599293039484e-17,1.485163157171294067e-16,1.834371600012787903e-16
3.307781339487511396e-17,1.561764048926343910e-16,1.762485165994264066e-16
1.064651279857470561e-17,1.436236594395354648e-16,1.978301877637748897e-16
2.530239299026814101e-17,1.504512614613606402e-16,1.875402183884734253e-16
9.348404382278242816e-18,1.077447253934332104e-16,1.953260444366813379e-16
2.452314208816757797e-17,1.574229362062317201e-16,1.876370053412951978e-16
2.326178576395821209e-17,1.457062516800797816e-16,1.860029060735577586e-16
1.294528656384079323e-17,1.156157432828127537e-16,1.910279110070919299e-16
1.573342110439307315e-17,1.372829165215482599e-16,1.912938536912174573e-16
2.213503066899103057e-17,1.466051234500228418e-16,1.808120032449251077e-16
